"","Document_Number","Question_ID","Question_Text","Answer_Text","Question_MP","MP_Party","MP_Constituency","Answer_MP","Date","Answer_Date","Topic","Topic_Keywords"
"4477",4477,"197750","To ask the Minister for the Cabinet Office, what assessment has been made of the effect of inequality on child mortality rates in the UK.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Ruane, Chris","Labour","Vale of Clwyd","Hurd, Nick",2014-05-06,2014-05-12,334,"child, rate, un"
"4478",4478,"197935","To ask the Minister for the Cabinet Office, what the electoral registration rate was in each year since 1997 in the 100 parliamentary constituencies which have had the largest decrease in the number of electors on the register from the date of the local boundary review to the present.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Ruane, Chris","Labour","Vale of Clwyd","Hurd, Nick",2014-05-06,2014-05-12,13,"boundaries, review, 2018"
"4479",4479,"197950","To ask the Minister for the Cabinet Office, with reference to the Answer of 7 June 2010, Official Report, columns 75-6W, on electoral register, what his most recent estimate is of the electoral registration rate for each region of the UK.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Ruane, Chris","Labour","Vale of Clwyd","Hurd, Nick",2014-05-06,2014-05-12,320,"75, trends, rate"
"4480",4480,"197819","To ask the Minister for the Cabinet Office, which organisations have received how much funding from his Department aimed at supporting access to short breaks and respite provision for children, young people and their families experiencing all types of disadvantage in each of the last five financial years.","<p>I am not aware of any specific direct payments of this type made by the Cabinet Office. Details of organisations funded by the Cabinet Office can be found on gov.uk</p><p> </p>","Maynard, Paul","Conservative","Blackpool North and Cleveleys","Hurd, Nick",2014-05-06,2014-05-13,625,"disadvantage, denied, access"
"4481",4481,"197804","To ask the Minister for the Cabinet Office, what estimate he has made of the proportion of the (a) male and (b) female population who have experienced (i) all partner abuse and (ii) violent partner abuse aged (A) 16 to 19, (B) 20 to 24, (C) 25 to 34, (D) 35 to 44, (E) 45 to 54, (F) 55 to 59 and (G) over 59 years old.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Davies, Philip","Conservative","Shipley","Hurd, Nick",2014-05-06,2014-05-12,590,"54, 55, 44"
"4482",4482,"197803","To ask the Minister for the Cabinet Office, what assessment he has made of the level of public satisfaction in relation to the police when dealing with reports of (a) burglaries, (b) theft, (c) fraud, (d) non-domestic violence and (e) sexual offences.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Davies, Philip","Conservative","Shipley","Hurd, Nick",2014-05-06,2014-05-12,493,"theft, metal, fraud"
"4483",4483,"197973","To ask the Minister for the Cabinet Office, how much was spent on providing (a) Ministers, (b) special advisers, (c) senior civil servants and (d) all other officials in his Department with (i) iPhones and (ii) iPads in (A) 2012-13 and (B) 2013-14.","<p>At the time of the last General Election this country was spending more than almost any other country in the developed world on ICT but the quality of the services and technology offered to civil servants and to the public was hardly impressive. Departments were – and in many cases are - burdened with legacy IT equipment which is not appropriate for a modern workplace. In addition there was a long-standing shortage of digital skills.</p><p>After the General Election, the Cabinet Office launched the new Government Digital Service to support departments in digitising public services and to redesign our online offering to the public.</p><p>Prior to August 2010, £27,000 was spent on hosting the Cabinet Office site (as well as other agency sites). In August of that year, we switched to using cloud-based services. For 2012-3, £2623 was spent maintaining the Cabinet Office website. In February 2013 Cabinet Office joined gov.uk. The creation of gov.uk saved £42 million in 2012-3 and £50m estimated savings for 2013/2014 for <a href=""http://gov.uk/"" target=""_blank"">GOV.UK</a> from closing down Directgov and BusinessLink.</p><p>The Capabilities Plan, which is refreshed annually, reports on digital skills across the Civil Service. The Cabinet Office publishes Quarterly Progress Reports against the Government Digital Strategy which covers digital capability, as does the Government Digital Strategy 2013 Annual Report. All of these are readily available online.</p><p>Prior to 2010 agile methods were not required. The Government Digital by Default Service Standard requires new or redesigned digital services to be developed using agile methods. Compliance is ensured through cross-Government IT spending controls. Prior to the last General Election there was no-cross Government IT spending controls. These helped saved £500 million for taxpayers in 2012-13 alone, contributing to an unprecedented £10 billion of efficiency savings in that year. All of this could have been initiated prior to 2010. There are currently 5 agile coach positions in Cabinet Office.</p><p>Prior to the last General Election there was no central monitoring of spend with SMEs. Various bureaucratic procurement practices mitigated against SMEs and resulted in a playing field which was biased against SMEs. The Digital Services framework went live in November 2013. 83% of the suppliers are SMEs. Of the 9 competitions so far awarded 5 have gone to SMEs – this is 30% by value.</p><p>Under an IT contract signed in 2009, Cabinet Office staff IT costs around £7,000 per user per annum. We want staff to have IT equipment which actually suits their needs to allow everyone to work effectively and drive up productivity. As part of that we will consider giving staff equipment including tablets and mobile devices when there is an appropriate business need. For further details I refer the Hon Member to HC Deb, 7 March 2013, c1140W.</p><p> </p>","Onwurah, Chi","Labour","Newcastle upon Tyne Central","Hurd, Nick",2014-05-06,2014-05-12,946,"iphones, spent, ipads"
"4484",4484,"197976","To ask the Minister for the Cabinet Office, how many away days his Department held in (a) 2012-13 and (b) 2013-14; and (i) what cost was incurred and (ii) who was in attendance at each such day.","<p>The information requested is not held centrally.</p><p> </p>","Onwurah, Chi","Labour","Newcastle upon Tyne Central","Maude, Francis",2014-05-06,2014-05-12,631,"away, held, day"
"4485",4485,"197977","To ask the Minister for the Cabinet Office, how much was spent maintaining his Department's official website in (a) 2012-13 and (b) 2013-14.","<p>At the time of the last General Election this country was spending more than almost any other country in the developed world on ICT but the quality of the services and technology offered to civil servants and to the public was hardly impressive. Departments were – and in many cases are - burdened with legacy IT equipment which is not appropriate for a modern workplace. In addition there was a long-standing shortage of digital skills.</p><p>After the General Election, the Cabinet Office launched the new Government Digital Service to support departments in digitising public services and to redesign our online offering to the public.</p><p>Prior to August 2010, £27,000 was spent on hosting the Cabinet Office site (as well as other agency sites). In August of that year, we switched to using cloud-based services. For 2012-3, £2623 was spent maintaining the Cabinet Office website. In February 2013 Cabinet Office joined gov.uk. The creation of gov.uk saved £42 million in 2012-3 and £50m estimated savings for 2013/2014 for <a href=""http://gov.uk/"" target=""_blank"">GOV.UK</a> from closing down Directgov and BusinessLink.</p><p>The Capabilities Plan, which is refreshed annually, reports on digital skills across the Civil Service. The Cabinet Office publishes Quarterly Progress Reports against the Government Digital Strategy which covers digital capability, as does the Government Digital Strategy 2013 Annual Report. All of these are readily available online.</p><p>Prior to 2010 agile methods were not required. The Government Digital by Default Service Standard requires new or redesigned digital services to be developed using agile methods. Compliance is ensured through cross-Government IT spending controls. Prior to the last General Election there was no-cross Government IT spending controls. These helped saved £500 million for taxpayers in 2012-13 alone, contributing to an unprecedented £10 billion of efficiency savings in that year. All of this could have been initiated prior to 2010. There are currently 5 agile coach positions in Cabinet Office.</p><p>Prior to the last General Election there was no central monitoring of spend with SMEs. Various bureaucratic procurement practices mitigated against SMEs and resulted in a playing field which was biased against SMEs. The Digital Services framework went live in November 2013. 83% of the suppliers are SMEs. Of the 9 competitions so far awarded 5 have gone to SMEs – this is 30% by value.</p><p>Under an IT contract signed in 2009, Cabinet Office staff IT costs around £7,000 per user per annum. We want staff to have IT equipment which actually suits their needs to allow everyone to work effectively and drive up productivity. As part of that we will consider giving staff equipment including tablets and mobile devices when there is an appropriate business need. For further details I refer the Hon Member to HC Deb, 7 March 2013, c1140W.</p><p> </p>","Onwurah, Chi","Labour","Newcastle upon Tyne Central","Hurd, Nick",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4486",4486,"197980","To ask the Minister for the Cabinet Office, how much was spent by the Office of the Deputy Prime Minister on tea and biscuits in (a) 2012-13 and (b) 2013-14.","<p>The Office of the Deputy Prime Minster is an integral part of my department.</p><p>The information requested is not held centrally.</p><p> </p>","Nandy, Lisa","Labour","Wigan","Maude, Francis",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4487",4487,"197982","To ask the Minister for the Cabinet Office, what legal fees have been paid by his Department in (a) 2012-13 and (b) 2013-14; and for what purpose payment was made in each case.","<p>My department publishes details of spend over £25,000 on gov.uk</p><p> </p>","Nandy, Lisa","Labour","Wigan","Maude, Francis",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4488",4488,"197874","To ask the Minister for the Cabinet Office, how many staff who were suspended remained on his Department's payroll in (a) 2012-13 and (b) 2013-14; and on what date the official suspension commenced in each such case.","<p>In line with the practice of previous Administrations exact numbers are not usually disclosed to protect individual privacy when numbers are five or fewer.</p><p>No staff in my department were suspended and remained on payroll in 2012-13.</p><p>Five or fewer civil servants in my department were suspended on full pay in the year 2013-14.</p><p> </p>","Nandy, Lisa","Labour","Wigan","Maude, Francis",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4489",4489,"197875","To ask the Minister for the Cabinet Office, how much was spent by the Department on purchasing or maintaining carpets in buildings owned by his Department in (a) 2012-13 and (b) 2013-14.","<p>Information requested is not held centrally.</p><p> </p><p> </p>","Nandy, Lisa","Labour","Wigan","Maude, Francis",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4490",4490,"197922","To ask the Minister for the Cabinet Office, when he plans to answer Question 196793, tabled on 25 April 2014 for answer on 29 April 2014.","<p>I refer the hon. Member to the answer I gave on 6 May 2014 (Official Report) Column Ref: 4W. This was answered within the set timescale.</p><p> </p>","Benn, Hilary","Labour","Leeds Central","Maude, Francis",2014-05-06,2014-05-12,944,"29, 211904, 196793"
"4491",4491,"HL6854","To ask Her Majesty's Government what estimate they have made of the value of the ""grey economy"", which consists of legal activities but whose participants fail to pay tax or comply with regulations.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Lord Barnett","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-13,983,"grey, fail, consists"
"4492",4492,"197944","To ask the Minister for the Cabinet Office, how many people (a) under 45, (b) between 45 and 60, (c) over 60 and (d) in total have been diagnosed with bowel cancer in each of the last five years.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Shannon, Jim","Democratic Unionist Party","Strangford","Hurd, Nick",2014-05-06,2014-05-12,41,"diagnosed, cancer, five"
"4493",4493,"HL6865","To ask Her Majesty's Government how much property in London is owned by central government; and how much of it is not in use.","<p>Since the 2010 General Election we have vacated over 1.5 million square metres of property across the country. The number of central administrative estate holdings within the 5 central London postcodes is currently 92, a reduction of over 50% since 2010. This reduction has generated significant savings, for example, we saved £60 million by selling a lease on Admiralty Arch.</p><p>On 1 January 2014, 2.5% of the central administrative estate that is mandated to be on e-PIMS (electronic Property Information Management System) was vacant. This is well below the reported national average (private and public sector) of 10.2%. Figures for the London region indicate a vacancy rate of 1.8% at January 2013, which compares favourably with the average vacancy rate (private and public sector) for London of 7.2%.</p><p>Government property and land that is available to rent or buy can be found at <a href=""https://www.gov.uk/find-government-property"" target=""_blank"">https://www.gov.uk/find-government-property</a>.</p><p> </p>","Baroness Valentine","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-14,358,"owned, properties, london"
"4494",4494,"197910","To ask the Minister for the Cabinet Office, what assessment he has made of the biggest cause of preventable premature deaths in people up to the age of 60 years old.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Berger, Luciana","Labour (Co-op)","Liverpool, Wavertree","Hurd, Nick",2014-05-06,2014-05-12,364,"premature, pollution, cause"
"4495",4495,"197900","To ask the Minister for the Cabinet Office, what literature was produced to educate the public on government policy in (a) 2012-13 and (b) 2013-14.","<p>Government published material is listed at <a href=""https://www.gov.uk/government/publications"" target=""_blank"">https://www.gov.uk/government/publications</a>.</p><p> </p>","Ashworth, Jonathan","Labour (Co-op)","Leicester South","Maude, Francis",2014-05-06,2014-05-13,814,"13, 14, 2012"
"4496",4496,"197975","To ask the Minister for the Cabinet Office, how much was spent by (a) his Department and (b) the Office of the Deputy Prime Minister on Christmas decorations in (i) 2012-13 and (ii) 2013-14.","<p>Nothing.</p><p> </p>","Ashworth, Jonathan","Labour (Co-op)","Leicester South","Maude, Francis",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4497",4497,"HL6876","To ask Her Majesty's Government how many days it has taken to receive Royal Mail approval of contents of freepost election addresses in each of the European Parliament constituencies.","<p>Government does not have a role in the approval of the content of election addresses.</p><p>Royal Mail is responsible for checking that candidates' election addresses meet Royal Mail's conditions of carriage and candidates' legal responsibilities. Royal Mail's guidance sets out its aim to approve or request changes to artwork within 48 hours of receipt.</p><p>However, it remains the party's or candidate's responsibility to ensure that the content of their election addresses complies with the law.</p><p> </p>","Lord Roberts of Llandudno","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-14,971,"mail, royal, postal"
"4498",4498,"HL6879","To ask Her Majesty's Government how they are ensuring (1) that adequate plans are in place for private contractors managing new public sector contracts, and (2) that any such plans include reference to what will be passed on by previous contractors and clear arrangements for exiting previous obligations.","<p>Although it is the responsibility of the Contracting Authority to ensure that adequate plans are in place for private contractors managing new public sector contracts, the Crown Commercial Service was created to support departments in improving their commercial relationships and strengthen the role of the centre of Government in overseeing procurement.</p><p>The Model Services Contract, published by the Crown Commercial Service in January 2014, contains standard contractual provisions relating to contract termination and supplier replacement:</p><p><a href=""https://ccs.cabinetoffice.gov.uk/sites/default/files/files/Transparency/Model%20Services%20Contract%20v1_0.pdf"" target=""_blank"">https://ccs.cabinetoffice.gov.uk/sites/default/files/files/Transparency/Model%20Services%20Contract%20v1_0.pdf</a></p><p> </p>","Lord Roberts of Llandudno","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-14,426,"adequate, new, place"
"4499",4499,"HL6890","To ask Her Majesty's Government which official, with what job title, is responsible and accountable for departmental management information in the Cabinet Office.","<p>Within Cabinet Office the official who holds responsibility for departmental management information is Bruce Mann, Finance Director.</p><p> </p>","Lord Mendelsohn","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-14,785,"title, job, accountable"
"4500",4500,"HL6896","To ask Her Majesty's Government who are the members of the Prime Minister's Growth Council; and how many times it has met since its creation.","<p>A list of members is available in the Library, and online at <a href=""http://www.gov.uk/"" target=""_blank"">www.gov.uk</a>.</p><p>In line with the practice of previous governments, information relating to the proceedings of Cabinet Committees, including what issues were discussed, is generally not disclosed as to do so could harm the frankness and candour of internal discussion.</p><p> </p>","Lord Hennessy of Nympsfield","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-14,244,"met, rothermere, times"
"4501",4501,"HL6899","To ask Her Majesty's Government what assessment they have made of the number of voluntary organisations undertaking charitable work activities that have ceased functioning since 2010; and what they consider to be the implications for meeting the social and support needs of vulnerable communities.","<p>The number of registered charities in England and Wales has increased slightly from 162,415 on 31 December 2010 to 164,158 on 31 March 2014. During the same period the annual gross income of registered charities rose significantly from £53.86 billion to £63.64 billion.</p><p>The Charity Commission removes around 6,000 charities from its register every year and registers a similar number.</p><p> </p>","Lord Ouseley","Not found",NA,"Lord Wallace of Saltaire",2014-05-06,2014-05-13,870,"voluntary, undertaking, communities"
"4502",4502,"197849","To ask the Minister for the Cabinet Office, which government departments offer payroll deduction for staff wishing to save with a credit union.","<p>I refer the hon. Member to the answer I gave the hon. Member for Hayes and Harlington on 24 March 2014 (Official Report) Column Ref: 65W.</p><p> </p>","Kane, Mike","Labour","Wythenshawe and Sale East","Maude, Francis",2014-05-06,2014-05-12,413,"deduction, payroll, union"
"4503",4503,"197741","To ask the Minister for the Cabinet Office, how many  times Ministers have met the Women's Business Council flexible working champion John Timpson in the last three years.","<p>Details of external ministerial meetings are published at:</p><p><a href=""https://www.gov.uk/government/collections/ministers-transparency-publications"" target=""_blank"">https://www.gov.uk/government/collections/ministers-transparency-publications</a></p><p> </p>","De Piero, Gloria","Labour","Ashfield","Maude, Francis",2014-05-06,2014-05-12,244,"met, rothermere, times"
"4504",4504,"197979","To ask the Minister for the Cabinet Office, how much (a) his Department and (b) the Office of the Deputy Prime Minister spent on a wellbeing strategy in (i) 2012-13 and (ii) 2013-14.","<p>The Deputy Prime Minister's Office is an integral part of the Cabinet Office.</p><p>In 2010 the Office for National Statistics established a Measuring National Wellbeing Programme to look at wellbeing across the UK. The Cabinet Office is supporting this with a wellbeing policy programme across Government.</p><p>The costs of the programme are met from existing departmental budgets. Details on staffing are published through my department's organogram, on gov.uk</p><p> </p>","Gilmore, Sheila","Labour","Edinburgh East","Maude, Francis",2014-05-06,2014-05-12,814,"13, 14, 2012"
"4505",4505,"197495","To ask the Minister for the Cabinet Office, if he will stop requesting that government departments review their arrangements regarding employees paying their trade union subscriptions using check-off.","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation</p>","Williamson, Chris","Labour","Derby North","Maude, Francis",2014-05-01,2014-05-14,984,"check, subscription, union"
"4506",4506,"197585","To ask the Minister for the Cabinet Office, what guidance his Department has given across government on steps to improve communications with the visually impaired.","<p>I refer the Hon member to the Office for Disability Issues's publication Fulfilling Potential. The Cabinet Office's Government Digital Service is working with departments to digitise public services. Our Assisted Digital approach will ensure that these services serve the needs of all users, including people with a visual impairment.</p><p> </p>","Ruane, Chris","Labour","Vale of Clwyd","Hurd, Nick",2014-05-01,2014-05-12,557,"across, waste, bodies"
"4507",4507,"197450","To ask the Minister for the Cabinet Office, if he will bring forward proposals to relocate (a) staff and (b) offices of his Department to Brighton; and if he will make a statement.","<p>Staffing is kept under review but I have no plans to move Cabinet Office staff to Brighton.</p><p> </p>","Kirby, Simon","Conservative","Brighton, Kemptown","Maude, Francis",2014-05-01,2014-05-12,980,"brighton, kemptown, hove"
"4508",4508,"197456","To ask the Minister for the Cabinet Office, how many quangos have been abolished since 2010; and if he will make a statement.","<p>The Government has already reduced the number of public bodies by over 280. 185 bodies have been abolished.</p><p>This is the largest restructuring of public bodies in a generation, making the landscape smaller, more accountable and transparent, and offering better value for money to the public.</p><p> </p>","Kirby, Simon","Conservative","Brighton, Kemptown","Hurd, Nick",2014-05-01,2014-05-12,938,"quango, abolished, saltaire"
"4509",4509,"197265","To ask the Minister for the Cabinet Office, what the five most common causes of infant mortality have been over the last five years; and if he will make a statement.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Love, Andrew","Labour (Co-op)","Edmonton","Hurd, Nick",2014-04-30,2014-05-06,670,"mortality, psychiatric, disorder"
"4510",4510,"197305","To ask the Minister for the Cabinet Office, what estimate he has made of the total number of (a) private, (b) public and (c) third sector jobs in (a) Ashfield constituency, (ii) Nottinghamshire and (iii) the East Midlands in each of the last five years.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","De Piero, Gloria","Labour","Ashfield","Hurd, Nick",2014-04-30,2014-05-07,485,"ashfield, nottinghamshire, midlands"
"4511",4511,"197307","To ask the Minister for the Cabinet Office, how many people were employed in the construction sector in (a) the UK, (b) the East Midlands, (c) Nottinghamshire and (d) Ashfield constituency in each of the last five years.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","De Piero, Gloria","Labour","Ashfield","Hurd, Nick",2014-04-30,2014-05-08,485,"ashfield, nottinghamshire, midlands"
"4512",4512,"197038","To ask the Minister for the Cabinet Office, what the average time taken to process applications for redundancy payment is through My Civil Service Pension; and what steps he is taking to reduce the time taken.","<p>MyCSP Ltd, a mutual joint venture, provides scheme administration for the Civil Service pension arrangements under a contract managed by the Cabinet Office.</p><p>Redundancy schemes under the Civil Service Compensation Scheme are covered by separate commercial arrangements between MyCSP Ltd and each individual employer.</p><p>The average time for completing these individual exercises is not collated centrally.</p><p> </p>","Sanders, Adrian","Liberal Democrat","Torbay","Maude, Francis",2014-04-29,2014-05-07,887,"pension, payment, mycsp"
"4513",4513,"197165","To ask the Minister for the Cabinet Office, what estimate he has made of the number of people who are (a) employed on zero-hours contracts and (b) paid at a rate below that defined by the Living Wage Foundation as a living wage in Warrington North constituency.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Jones, Helen","Labour","Warrington North","Hurd, Nick",2014-04-29,2014-05-07,357,"wage, live, paid"
"4514",4514,"196855","To ask the Minister for the Cabinet Office, if he will make it his policy to ensure that public sector, in-house, social enterprise and not-for-profit provision are given full consideration before public services are contracted out to the private sector; and if he will make a statement.","<p>The Government believes that public service commissioners should consider <em>all</em> options when tendering contracts, securingbest quality service for users at the best value for taxpayers. This includes social enterprises, not-for-profit organisations and public sector mutuals.</p><p>We have provided support through the £10 million Mutuals Support Programme, another £10 million through the Investment and Contract Readiness Fund, and also established a programme of ‘commercial masterclasses' on the skills needed to win public sector contracts.</p><p> </p>","Lucas, Caroline","Green Party","Brighton, Pavilion","Maude, Francis",2014-04-28,2014-05-01,718,"profit, increase, contract"
"4515",4515,"196847","To ask the Minister for the Cabinet Office, what the aggregate household debt in the UK was in the most recent quarter for which figures are available.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Campbell, Gregory","Democratic Unionist Party","East Londonderry","Hurd, Nick",2014-04-28,2014-05-06,842,"household, debt, aggregate"
"4516",4516,"196853","To ask the Minister for the Cabinet Office, if he will publish copies of the correspondence sent by his Department to other government departments requesting that they review the check-off system for union subscriptions.","<p>I refer the hon. Member to the answer I gave to the hon. Member for Bishop Auckland on 3 March 2014 (Official Report) Column Ref: 663W.</p>","Godsiff, Roger","Labour","Birmingham, Hall Green","Maude, Francis",2014-04-28,2014-04-30,984,"check, subscription, union"
"4517",4517,"196854","To ask the Minister for the Cabinet Office, if he will take steps to require companies running public services to become more transparent about their performance and financial data and be subject to Freedom of Information legislation; and if he will make a statement.","<p>The Public Accounts Committee report “Contracting out public services to the private sector”, published on 14 March 2014, covered both of these issues.</p><p>The Government is currently preparing its response, which will be published in due course.</p><p> </p><p>The report can be found at:</p><p><a href=""http://www.publications.parliament.uk/pa/cm201314/cmselect/cmpubacc/777/77702.htm"" target=""_blank"">http://www.publications.parliament.uk/pa/cm201314/cmselect/cmpubacc/777/77702.htm</a></p><p> </p>","Lucas, Caroline","Green Party","Brighton, Pavilion","Maude, Francis",2014-04-28,2014-05-01,448,"become, 49829, data"
"4518",4518,"196960","To ask the Minister for the Cabinet Office, what estimate he has made of the population in (a) 2025 and (b) 2050 of those built-up areas showing a population of 100,000 or more in the 2011 census.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Soames, Sir Nicholas","Conservative","Mid Sussex","Hurd, Nick",2014-04-28,2014-05-01,947,"2050, population, 2040"
"4519",4519,"196932","To ask the Minister for the Cabinet Office, in which years from 1984 to 2010 was there a reduction in the number of workless households.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Timms, Stephen","Labour","East Ham","Hurd, Nick",2014-04-28,2014-05-01,752,"workless, households, number"
"4520",4520,"196923","To ask the Minister for the Cabinet Office, what recent estimate he has made of the number of (a) women and (b) men employed on zero-hours contracts in the UK.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Roy, Lindsay","Labour","Glenrothes","Hurd, Nick",2014-04-28,2014-05-06,22,"zero, hour, contract"
"4521",4521,"196913","To ask the Minister for the Cabinet Office, for what reasons his Department requested that government departments review the check-off system for union subscriptions.","<p>The deduction of trade union subscriptions from payroll through check-off is a matter delegated to Departments.</p><p>Departments should keep these arrangements under review to ensure that they are appropriate and meet the needs of a modern workplace, as per section 7.3.3 of the Civil Service management code.</p><p> </p>","Godsiff, Roger","Labour","Birmingham, Hall Green","Maude, Francis",2014-04-28,2014-05-01,984,"check, subscription, union"
"4522",4522,"196862","To ask the Minister for the Cabinet Office, what the change in the percentage of working age population employed by the public sector was in (a) England, (b) Wales, (c) Scotland and (d) Northern Ireland between 2012 and 2013.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>","Campbell, Gregory","Democratic Unionist Party","East Londonderry","Hurd, Nick",2014-04-28,2014-05-01,331,"northern, ireland, scotland"
"4523",4523,"196720","To ask the Minister for the Cabinet Office, how many meetings his Department has had for which the check off system of paying trade union fees was on the agenda.","<p>As was the case under the previous administration, details of internal meetings are not normally published.</p><p>Details of Ministerial meetings with external organisations are published at:<a href=""https://www.gov.uk/government/collections/ministers-transparency-publications"" target=""_blank"">https://www.gov.uk/government/collections/ministers-transparency-publications</a>.</p><p> </p>","Morrice, Graeme","Labour","Livingston","Maude, Francis",2014-04-25,2014-04-29,984,"check, subscription, union"
"4524",4524,"196664","To ask the Minister for the Cabinet Office, if he will estimate how much Government departments have spent on filtering tap water for drinking in each of the last four years.","<p>The information requested is not held centrally. However, as part of this Government's commitment to reducing waste and driving down costs, we are challenging departments on the need to make savings from facilities management.</p><p> </p>","Leslie, Charlotte","Conservative","Bristol North West","Hurd, Nick",2014-04-25,2014-04-30,932,"water, usage, bills"
"4525",4525,"196661","To ask the Minister for the Cabinet Office, what support the Emergency Planning College has provided to the planning and preparation for the Giro D'Italia Big Start in Northern Ireland in May 2014.","<p>The Emergency Planning College (EPC) has had no requests for direct support of the planning and preparation for the Giro D'Italia Big Start in Northern Ireland in May 2014. The EPC has however delivered a variety of civil protection and resilience planning courses in Northern Ireland for various organisations, including Sports NI.</p><p>The Emergency Planning College (EPC) has provided 79 courses on emergency planning and crises management courses to 1170 attendees delivered in Northern Ireland since 2006. In addition to the training provided for customer organisations in NI, the EPC has trained 358 practitioners from NI attending residential training courses at the EPC since 2006</p><p> </p>","Lewis, Ivan","Labour","Bury South","Letwin, Oliver",2014-04-25,2014-04-30,178,"emergences, college, major"
"4526",4526,"196574","To ask the Minister for the Cabinet Office, how many training courses the Emergency Planning College has provided in Northern Ireland in each year since the college was established; and how many people from Northern Ireland have completed such training courses.","<p>The Emergency Planning College (EPC) has had no requests for direct support of the planning and preparation for the Giro D'Italia Big Start in Northern Ireland in May 2014. The EPC has however delivered a variety of civil protection and resilience planning courses in Northern Ireland for various organisations, including Sports NI.</p><p>The Emergency Planning College (EPC) has provided 79 courses on emergency planning and crises management courses to 1170 attendees delivered in Northern Ireland since 2006. In addition to the training provided for customer organisations in NI, the EPC has trained 358 practitioners from NI attending residential training courses at the EPC since 2006</p><p> </p>","Lewis, Ivan","Labour","Bury South","Letwin, Oliver",2014-04-25,2014-04-30,178,"emergences, college, major"
"4527",4527,"196760","To ask the Minister for the Cabinet Office, whether his Department has any plans to end the employee trade union membership dues check-off system.","<p>I refer the hon. Member to the answer I gave to the hon. Member for Leicester South on 2 April 2014 (Official Report) Column Ref: 721W.</p><p> </p>","Morrice, Graeme","Labour","Livingston","Maude, Francis",2014-04-25,2014-04-30,984,"check, subscription, union"
"4528",4528,"196721","To ask the Minister for the Cabinet Office, how many contracts the Government holds with (a) Johnson & Johnson, (b) Ethicon and (c) BARD; and what the value was of contracts with each such company.","<p>Since January 2011, as part of the Government's transparency programme, details of contracts above the value of £10,000 are published on Contracts Finder at:</p><p><a href=""https://www.gov.uk/contracts-finder"" target=""_blank"">https://www.gov.uk/contracts-finder</a></p><p> </p>","Morrice, Graeme","Labour","Livingston","Maude, Francis",2014-04-25,2014-04-30,812,"interserve, plc, hold"
"4529",4529,"196791","To ask the Minister for the Cabinet Office, what background checks are regularly made on appointees to quasi-autonomous non-governmental organisations.","<p>As was the case under the previous administration, The Government expects all holders of public office to work to the highest personal and professional standards. As set out in the Code of Conduct for Board Members of Public Bodies, public appointees are expected to uphold the standards of conduct set out in the Committee on Standards in Public Life's Seven Principles of Public Life.</p><p> </p>","Flynn, Paul","Labour","Newport West","Maude, Francis",2014-04-25,2014-04-30,792,"quasi, autonomous, nongovernmental"
