Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Trickett, Jon","To ask the Minister for the Cabinet Office, what progress is being made on the development of the detailed Cyber Science and Technology strategy referred to in paragraph 7.3.5 of the Government's 2016 National Cyber Security Strategy.",7367,Hemsworth,2017-09-04,"<p>Since publication of the 2016 National Cyber Security Strategy, we have been working with experts in Departments, Agencies, academia and industry to develop an interim Cyber Security Science and Technology strategy, which we plan to publish this autumn. The interim strategy sets out our broad approach and establishes the responsibilities, structure and processes needed to develop a full strategy for publication in April 2018.</p>","Nokes, Caroline",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how much the Government has invested in the UK's cyber security in the last six months; and on what projects the £1.9 billion of funding outlined in the National Cyber Security Strategy 2016 has been spent.",7473,Hemsworth,2017-09-04,"<p>National Cyber Security Programme funding is allocated on a yearly basis in line with financial years. In FY 16/17 government invested £229m of the £1.9bn to support key projects set out in the NCSS, including:</p><p><strong> </strong></p><ul><li><p>Establishing the National Cyber Security Centre,</p></li><li><p>Producing a series of Active Cyber Defence measures which are currently helping to defend public sector systems against cyber attacks, and</p></li><li><p>Developing cyber security industry and skills through creating Innovation Centres and supporting the successful CyberFirst Programme.</p></li></ul><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what progress is being made on the Government's aim to increase the scale and development of GCHQ, Ministry of Defence and National Crime Agency capabilities to disrupt the most serious cyber threats to the UK as set out in paragraph 5.1.3 of the Government's National Cyber Security Strategy 2016 to 2021.",7505,Hemsworth,2017-09-04,"<p>Deterring and disrupting hostile cyber activity against the UK is an important objective of the National Cyber Security Strategy. Good progress is being made by GCHQ, including the newly established National Cyber Security Centre, and the Ministry of Defence and the National Crime Agency in developing world-class capabilities and skills for this purpose. This activity is being conducted under the auspices of the National Offensive Cyber Programme and the National Cyber Security Programme.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what progress the Government is making on moving towards automated information sharing so that cyber security systems automatically alert each other to incidents or attacks, as set out in paragraph 5.6.8 of the Government's National Cyber Security Strategy 2016 to 2021.",7506,Hemsworth,2017-09-04,"<p>The Government’s National Cyber Security Centre (NCSC) is developing an operational capability to exchange cyber threat information at scale, using open standards, with organisations in the UK and international partners. Following an initial trial, NCSC is evaluating a number of commercial offerings, and their integration into NCSC’s threat-intelligence systems, to ensure the effective delivery of this capability.</p><p><strong> </strong></p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what progress the Government is making on (a) providing the advice that the economy needs to protect itself and (b) improving how that advice is given in order to maximise its effect as set out in paragraph 5.5.3 of the Government's National Cyber Security Strategy 2016 to 2021.",7508,Hemsworth,2017-09-04,"<p>The National Cyber Security Centre (NCSC) provides advice and guidance to citizens and organisations through a wide range of means including its website, events, bespoke engagement and the Cyber Information Sharing Partnership (CISP).</p><p><strong> </strong></p><p>Government also issues advice on the simple steps that individuals and small businesses can take to protect themselves through its ‘CyberAware’ campaign, delivered in partnership with industry, the third sector and law enforcement.</p><p><strong> </strong></p><p>We continually seek to improve the quality and relevance of all advice.</p><p><strong> </strong></p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what the target figure is for the objective relating to the number of online products and services coming into use being secure by default  by 2021 as set out in objective 5.2.3 of the Government's National Cyber Security Strategy 2016 to 2021.",7509,Hemsworth,2017-09-04,"<p>‘Secure by Default’ refers to solving security problems at root; acting at scale to reduce the harm to online systems. There is no target figure due to the magnitude of online products and services. The National Cyber Security Centre is developing secure systems so that the burden on users to make the right decisions is reduced. Additionally, the Department of Digital, Culture, Media and Sport is currently leading a comprehensive review on how we can improve the security of consumer connected devices and services.</p><p> </p>","Nokes, Caroline",2017-09-13,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what progress is being made on the Government's aim to provide automated protections for Government online services to the citizen as set out in paragraph 5.1.3 of the Government's National Cyber Security Strategy 2016 to 2021.",7511,Hemsworth,2017-09-04,"<p>The government's Active Cyber Defence (ACD) programme has launched, with four key services already used by Departments to protect their online services. This in turn protects the citizen by reducing the risk of malicious content reaching victims, such as email fraud from criminals posing as government departments. The ACD programme is also working with the private sector to actively take down phishing sites, which will also reduce the likelihood of the citizen being tricked by criminals online.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Butler, Dawn","To ask the Minister for the Cabinet Office, who is responsible for the timetable on publishing the findings of the Government's race audit of public services.",7523,Brent Central,2017-09-04,"<p>The Secretary of State for Communities and Local Government and I are jointly responsible for the Race Disparity Audit. The timing of the Audit was agreed by the Government collectively. The Audit will be published in the Autumn, 2017.</p>","Green, Damian",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what was discussed at the meeting between Capital and the Committee for Standards in Public Life in their meeting on 11 April 2017; and what work of that committee has arisen from that meeting.",7546,Hemsworth,2017-09-04,"<p>The Committee on Standards in Public Life is an independent, advisory, standing body sponsored by the Cabinet Office. The Committee sets its own work programme. The Committee on Standards in Public Life is following up its 2014 report on Ethical Standards for Public Service Providers and 2015 guidance</p><p>(<a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf"" target=""_blank"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf</a>).</p><p> </p><p>As part of its research, the Committee has met with organisations that provide public services, some commissioners and other think tanks and groups interested in this topic.</p><p> </p><p>Attendees at the roundtable on 20 March 2017 were the Association of Chief Executives of Voluntary Organisations, Institute of Business Ethics, Institute for Government, National Council for Voluntary Organisations, Federation of Small Businesses, Public Services Lab, Business Services Association, CBI, Centre for Public Scrutiny and the General Pharmaceutical Council.</p><p> </p><p>The Committee intends to publish its follow up report later this year.</p>","Skidmore, Chris",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what was discussed at the meeting between G4S and the Committee for Standards in Public Life in their meeting on 15 March 2017; and what work of that committee has arisen from that meeting.",7547,Hemsworth,2017-09-04,"<p>The Committee on Standards in Public Life is an independent, advisory, standing body sponsored by the Cabinet Office. The Committee sets its own work programme. The Committee on Standards in Public Life is following up its 2014 report on Ethical Standards for Public Service Providers and 2015 guidance</p><p>(<a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf"" target=""_blank"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf</a>).</p><p> </p><p>As part of its research, the Committee has met with organisations that provide public services, some commissioners and other think tanks and groups interested in this topic.</p><p> </p><p>Attendees at the roundtable on 20 March 2017 were the Association of Chief Executives of Voluntary Organisations, Institute of Business Ethics, Institute for Government, National Council for Voluntary Organisations, Federation of Small Businesses, Public Services Lab, Business Services Association, CBI, Centre for Public Scrutiny and the General Pharmaceutical Council.</p><p> </p><p>The Committee intends to publish its follow up report later this year.</p>","Skidmore, Chris",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what was discussed at the meeting between Serco and the Committee for Standards in Public Life in their meeting on 2 March 2017; and what work of that committee has arisen from that meeting.",7548,Hemsworth,2017-09-04,"<p>The Committee on Standards in Public Life is an independent, advisory, standing body sponsored by the Cabinet Office. The Committee sets its own work programme. The Committee on Standards in Public Life is following up its 2014 report on Ethical Standards for Public Service Providers and 2015 guidance</p><p>(<a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf"" target=""_blank"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf</a>).</p><p> </p><p>As part of its research, the Committee has met with organisations that provide public services, some commissioners and other think tanks and groups interested in this topic.</p><p> </p><p>Attendees at the roundtable on 20 March 2017 were the Association of Chief Executives of Voluntary Organisations, Institute of Business Ethics, Institute for Government, National Council for Voluntary Organisations, Federation of Small Businesses, Public Services Lab, Business Services Association, CBI, Centre for Public Scrutiny and the General Pharmaceutical Council.</p><p> </p><p>The Committee intends to publish its follow up report later this year.</p>","Skidmore, Chris",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what recent assessment the Government has made of the level of threat posed by cyber attacks to charities or third sector bodies contracted to do work for local authorities or providing a public service in conjunction with those authorities.",7313,Hemsworth,2017-09-04,"<p>The National Cyber Security Centre (NCSC) regularly assesses the level of threat posed to a wide range of organisations. The NCSC also works with other organisations, including the Charity Commission, to ensure that assessment information, tailored advice, and guidance is provided to organisations where appropriate and relevant.</p>","Nokes, Caroline",2017-09-12,Labour
"Antoniazzi, Tonia","To ask the Minister for the Cabinet Office, how many and what proportion of constituents in Gower worked in the public sector in each year for which data is available.",6929,Gower,2017-09-04,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Skidmore, Chris",2017-09-07,Labour
"Johnson, Diana","To ask the Minister for the Cabinet Office, whether the inquiry into the Grenfell Tower fire will investigate the regularity and quality of (a) Portable Appliance Testing and (b) Fixed Wire Testing at that tower.",8455,Kingston upon Hull North,2017-09-04,"<p>The Inquiry’s terms of reference are:</p><p><strong> </strong></p><p>(i) to examine the circumstances surrounding the fire at Grenfell Tower on 14 June</p><p>2017, including</p><ol><li><p>the immediate cause or causes of the fire and the means by which it spread to the whole of the building:</p></li><li><p>the design and construction of the building and the decisions relating to its modification, refurbishment and management;</p></li><li><p>the scope and adequacy of building regulations, fire regulations and other legislation, guidance and industry practice relating to the design, construction, equipping and management of high-rise residential buildings;</p></li><li><p>whether such regulations, legislation, guidance and industry practice were complied with in the case of Grenfell Tower and the fire safety measures adopted in relation to it;</p></li><li><p>the arrangements made by the local authority or other responsible bodies for receiving and acting upon information either obtained from local residents or available from other sources (including information derived from fires in other buildings) relating to the risk of fire at Grenfell Tower, and the action taken in response to such information;</p></li><li><p>the fire prevention and fire safety measures in place at Grenfell Tower on 14 June 2017;</p></li><li><p>the response of the London Fire Brigade to the fire; and the response of central and local government in the days immediately following the fire;</p></li></ol><p>(ii) to report its findings to the Prime Minister as soon as possible and to make recommendations.</p><p><strong> </strong></p><p>The Chair of the independent public inquiry will determine what areas the Inquiry will look into within these terms of reference.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many trips staff from the Government Communication Service have made to Tunisia since the inception of that body; and what the costs were of each such trip.",8380,Hemsworth,2017-09-04,"<p>Since its inception in September 2015, the GCS Knowledge &amp; Capability Unit has made 47 trips to Tunisia on official business. The average cost per trip has been £1,947.</p>","Skidmore, Chris",2017-09-11,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many trips staff from the Government Communication Service have made to Jordan since the inception of that body; and what the costs were of each such trip.",8381,Hemsworth,2017-09-04,"<p>Since its inception in September 2015, the GCS Knowledge &amp; Capability Unit has made 11 trips to Jordan on official business. The average cost per trip has been £2,259.</p>","Skidmore, Chris",2017-09-11,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many secondments have been organised form (a) the Government Communication Service (GCS) to outside of government and (b) outside of Government to the GCS since the inception of that body.",8382,Hemsworth,2017-09-04,"<p>The Government Communication Service (GCS) is the professional body for people working in communication roles across Government. Records containing the information requested in these Questions are not held centrally and replies would incur disproportionate costs.</p><p> </p><p>The GCS aims to deliver world-class public service communications that support Government priorities, enable the efficient and effective operation of public services and improve people’s lives.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, whether a fee is charged by the Government for staff seconded to foreign Governments from the Government Communication Service.",8383,Hemsworth,2017-09-04,"<p>Since its inception in September 2015, the GCS Knowledge &amp; Capability Unit has not seconded any staff members to foreign Governments and as such, no fees have been charged.</p>","Skidmore, Chris",2017-09-11,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, with reference to figure 16 on page 44 of the National Audit Office's report, Progress on the government estate strategy (HC 1131), published on 25 April 2017, what the evidential basis is for the £40 million in savings made from the reduction in Environment Agency depot costs.",8272,Hemsworth,2017-09-04,"<p>The figure is based on the Warehouse, Storage &amp; Depots portfolio strategy and refers to potential benefits arising from implementing a networked logistics capability for EA that would result in a consolidated number of depots, and more intensive use of capital equipment. This strategy is being further developed with departments.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, with reference to figure 16 on page 44 of the National Audit Office's report, Progress on the government estate strategy (HC 1131), published on 25 April 2017, how the speculative figure of £62 million in savings from the Ministry of Justice custodial estate was calculated by the Government Property Unit.",8273,Hemsworth,2017-09-04,"<p>The figure illustrates the potential savings from expert advisory services on large portfolios, such as the custodial estate. Savings are based on realising 1% of the in-scope portfolio value based on data from Government’s e-PIMs system. This strategy is being further developed with departments.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, whether the Government Property Unit has produced a full business case for the (a) Hubs programme and (b) New Property Model.",8302,Hemsworth,2017-09-04,<p>The latest iteration of the Hubs programme business case was approved by HMT in July 2017. An Outline Business Case for the New Property Model was approved by HMT in January 2017. A full business case for the New Property Model is currently being prepared for review and approval during third quarter of FY2017/18</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, if he will list the Government departments that participated in the live trials of the New Property Model.",8203,Hemsworth,2017-09-04,"<p>Cabinet Office, DfID &amp; BEIS are participants during the Shadow Running period of the New Property Model.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what plans he has to publish the results of the Government Property Unit's live trials of the New Property Model.",8204,Hemsworth,2017-09-04,<p>Shadow running of the Government Property Agency is currently underway to test and trial processes and systems prior to Go-Live to ensure it has the capacity and capability to deliver. This includes undergoing robust governance and assurance processes which will inform the Go-Live decision.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what the timetable is for the completion of each strategic hub in the Government's estate strategy.",8205,Hemsworth,2017-09-04,"<p>We anticipate each strategic hub to take up to two years to be ready for occupation. The timescales will vary depending on whether the hub is an existing building requiring refurbishment or a new build to be fitted out.</p><p>We have announced eight government hubs that will be ready for occupation by 2020.</p><p>The strategic hubs will be rolled out in controlled phases, across the UK, to meet future departmental workforce predictions. Departments begin moving to <a href=""https://maps.google.com/?q=10+South+Colonnade&amp;entry=gmail&amp;source=g"" target=""_blank"">10 South Colonnade</a>, Canary Wharf, in phases, from September 2017 to September 2018.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, when he plans to publish the new charging mechanism for the New Property Model.",8207,Hemsworth,2017-09-04,<p>The overarching framework of the charging mechanism is currently in development with input from HMT and Finance colleagues in Departments. The exact mechanism is being be tailored to the requirements and the nature of the individual departments. This will be an ongoing process. By its very nature the charging mechanism will be commercial in confidence and not intended for publication but will conform to relevant HMT guidelines.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many and what proportion of applications made to the Government Property Unit to renew or extend leases have been rejected in each year since 2012.",8209,Hemsworth,2017-09-04,"<p>The National Property Control Policy encourages organisations to engage with the Cabinet Office before a formal expenditure submission request is made to increase effectiveness of controls and produce a quicker turnaround time. As such the proportion of applications ultimately rejected is low as these are flushed out before an application is made.</p><p> </p><p>Since 1 April 2016, 126 applications have been received and of these 2 have ultimately been rejected following full engagement. A rejection rate between 1-2% is typical for prior years.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many and what proportion of applications for lease renewals or extensions made to the Government Property Unit are after the specified time in each year since 2012.",8210,Hemsworth,2017-09-04,"<p>The National Property Control Policy encourages organisations to engage early with the Cabinet Office. The proportion of applications for approval of expenditure received retrospectively is low.</p><p> </p><p>Since 1 April 2016, 126 applications have been received and of these GPU are aware of 3 which were received after the lease event. A rate between 2-3% for retrospective approval is likely typical for prior years.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many times the Government Property Unit met with the head of estates in each Department in the last 12 months.",8211,Hemsworth,2017-09-04,"<p>The Government Property Unit meets with departmental heads of estates on a formal basis regularly and additionally there are many routine contacts on operational business. The Government Property Unit runs a governance board attended by departmental Property Leaders every two months. They further meet individual Departments for bilateral meetings at regularly agreed intervals throughout the year, the frequency being dependent on the size and significance of an individual Department's property portfolio.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, if the Government Property Unit will require each strategic hub to (a) monitor and (b) publish the costs and savings they achieve.",8206,Hemsworth,2017-09-04,"<p>Like all major government programmes and projects, the Government Hubs Programme has internal reporting procedures to monitor against Programme plans and benefits and is also subject to possible parliamentary scrutiny.</p><p>Annually, the Government publishes The State of the Estate report which includes the cost of running the estate. There are no plans to change this arrangement.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, whether the principle set out in paragraph 5.3.6 of the Government's Cyber Security Strategy that everyone who works in government has a sound awareness of cyber risk applies to members of staff employed by contractors doing work procured by his Department.",8030,Hemsworth,2017-09-04,"<p>The Cabinet Office is committed to ensuring that contractors and their staff have a sound awareness of cyber risk matters and they take all necessary safeguards to protect the department’s information.</p><p>Cyber security awareness, the need to ensure contractual compliance with Information Assurance standards such as ISO 27001:2013 certification and “Cyber Essentials/ Plus” is specified in contract specifications and reviewed as part of the evaluation process. Contractors must comply with the department’s IT security policies and procedures.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many letters published on the Acoba website were published there more than one month after being sent in (a) the past 12 months and (b) each year since 2010.",7702,Hemsworth,2017-09-04,"<p>As set out in the Business Appointment Rules, the independent Advisory Committee on Business Appointments (ACOBA) publish the advice they have given, once they are notified an appointment or employment has been taken up by the applicant or announced publicly. This information can be found here <a href=""https://www.gov.uk/government/organisations/advisory-committee-on-business-appointments"" target=""_blank"">https://www.gov.uk/government/organisations/advisory-committee-on-business-appointments</a>.</p><p><strong> </strong></p><p>However the specific information requested is not held centrally and could only be obtained at disproportionate cost.</p><p> </p>","Skidmore, Chris",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many procurements undertaken in the last five years by the Crown Commercial Service have taken longer than (a) three months, (b) six months, (c) one year and (d) two years to let.",7703,Hemsworth,2017-09-04,<p>The following data relates to competitive tenders for contracts and framework agreements above the OJEU threshold run by the Crown Commercial Service up to 6 September 2017:</p><p><strong> </strong></p><table><tbody><tr><td><p>Year</p></td><td><p>3-6 months</p></td><td><p>6-12 months</p></td><td><p>1-2 years</p></td><td><p>over 2years</p></td></tr><tr><td><p>2013-14</p></td><td><p>11</p></td><td><p>3</p></td><td><p>2</p></td><td><p>0</p></td></tr><tr><td><p>2014-15</p></td><td><p>15</p></td><td><p>4</p></td><td><p>0</p></td><td><p>0</p></td></tr><tr><td><p>2015-16</p></td><td><p>17</p></td><td><p>8</p></td><td><p>0</p></td><td><p>0</p></td></tr><tr><td><p>2016-17</p></td><td><p>22</p></td><td><p>5</p></td><td><p>0</p></td><td><p>0</p></td></tr><tr><td><p>2017-18 (to date)</p></td><td><p>12</p></td><td><p>0</p></td><td><p>0</p></td><td><p>0</p></td></tr></tbody></table><p> </p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how much funding has been allocated to the One Public Estate programme in each of the last three years.",8212,Hemsworth,2017-09-04,"<p>One Public Estate was allocated £6m at Summer Budget 2015 to expand the programme. A further £31m was allocated at Autumn Statement 2015 (£13m in 16/17 and £18m in 17/18) to expand the programme even further, aiming to reach 95% of councils in England by March 2018.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what the timetable is for the Government Property Unit to establish the regional hubs.",8213,Hemsworth,2017-09-04,<p>We aim to create around 18 - 22 strategic hubs across the UK by 2023. The exact number and location of each hub will be subject to future departmental workforce predictions.</p><p>We have announced eight government hubs that will be ready for occupation by 2020.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what plans he has to increase the amount of property-management expertise available to the Government Property Unit.",8258,Hemsworth,2017-09-04,"<p>The Government Property Unit and the shadow Government Property Agency have a planned approach to the technical skills needed in their roles, aligned to the Government Property Profession competencies. They operate a balanced economy of interim and permanent resource to address particular peaks/specialist skills and ongoing work required. A dedicated budget for staff learning and development is also in place, linked to personal performance objectives and underpinned by a technical and general skills curriculum.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, whether he plans to ask for funding from the public purse for his Department or any of its arm's-length bodies to invest in surplus property for disposal or re-let.",8304,Hemsworth,2017-09-04,"<p>Any decision to invest in surplus property for disposal or relet will be made on a case by case basis and will also take into account funding available from the Department or the arm’s length bodies concerned, if it provides value for money.</p><p> </p><p><strong></strong><br><br></p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what the cost per head is of the office space used by the Government Estate, by region of the UK.",8260,Hemsworth,2017-09-04,"<p>The state of the estate report 2015-16 contains property cost per FTE by department (in Appendix G) and the regional breakdown is set out below:</p><p> </p><table><tbody><tr><td><p>Region</p></td><td><p>Property cost* per FTE in 2015-16</p></td></tr><tr><td><p>East Midlands</p></td><td><p>£3,700</p></td></tr><tr><td><p>East of England</p></td><td><p>£3,730</p></td></tr><tr><td><p>London</p></td><td><p>£7,920</p></td></tr><tr><td><p>North East</p></td><td><p>£2,660</p></td></tr><tr><td><p>North West</p></td><td><p>£3,444</p></td></tr><tr><td><p>Northern Ireland</p></td><td><p>£3,864</p></td></tr><tr><td><p>Scotland</p></td><td><p>£3,944</p></td></tr><tr><td><p>South East</p></td><td><p>£3,993</p></td></tr><tr><td><p>South West</p></td><td><p>£2,909</p></td></tr><tr><td><p>Wales</p></td><td><p>£3,472</p></td></tr><tr><td><p>West Midlands</p></td><td><p>£3,613</p></td></tr><tr><td><p>Yorkshire and the Humber</p></td><td><p>£3,565</p></td></tr></tbody></table><p> </p><p>* Property cost is the sum of the following costs: Rental Value, Net Unitary Charge, Net Rental Value, Rates, and Total Operational Costs. Figures are derived from data supplied by Departments.<strong> </strong></p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what estimate he has made of the adequacy of staffing in the Government Property Unit.",8257,Hemsworth,2017-09-04,<p>The Government Property Unit has an organisational structure and staffing complement designed to meet its delivery objectives. It has recently been through a period of recruitment to ensure it has the correct balance of technical and generalist skills. The Unit makes use of a mixed economy of interim and permanent resource to manage demand and access to specialist skills.</p><p> </p>,"Nokes, Caroline",2017-09-13,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, whether his Department is on track to launch the Government Property Agency in September 2017.",8360,Hemsworth,2017-09-04,<p>Shadow running of the Government Property Agency is currently underway to test and trial processes and systems prior to Go-Live to ensure it has the capacity and capability to deliver. This includes undergoing robust governance and assurance processes which will inform the Go-Live decision.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, whether the Government Property Unit keeps a record of the conditions attached to agreements to extend or renew lets with Government Departments.",8361,Hemsworth,2017-09-04,<p>GPU records the conditions attached to agreement for lease extensions and renewals in the approval issued to departments for expenditure as part of the operation of the National Property Control.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what the running costs of the One Public Estate programme were in each year since that programme started.",8362,Hemsworth,2017-09-04,"<p>One Public Estate started as a pilot programme in 2013. Programme running costs have increased each year in line with the programme’s expansion, as detailed in the table below. Programme running costs in 2013/14 - 2016/17 totalled £3,249,471.</p><table><tbody><tr><td><p><strong>Financial Year</strong></p></td><td><p><strong> Programme Running Costs</strong></p></td></tr><tr><td><p><strong>2013-14</strong></p></td><td><p>£191,710</p></td></tr><tr><td><p><strong>2014-15</strong></p></td><td><p>£411,998</p></td></tr><tr><td><p><strong>2015-16</strong></p></td><td><p>£738,822</p></td></tr><tr><td><p><strong>2016-17</strong></p></td><td><p>£1,906,941</p></td></tr><tr><td><p><strong>Sub Total</strong></p></td><td><p><strong>£3,249,471</strong></p></td></tr><tr><td><p><strong>2017-18 </strong><em>(forecast</em>)</p></td><td><p>2,026,922</p></td></tr></tbody></table>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many civil servants are employed by the Government Communication Service.",8384,Hemsworth,2017-09-04,"<p>The Government Communication Service (GCS) is the professional body for people working in communication roles across Government. Records containing the information requested in these Questions are not held centrally and replies would incur disproportionate costs.</p><p> </p><p>The GCS aims to deliver world-class public service communications that support Government priorities, enable the efficient and effective operation of public services and improve people’s lives.</p><p> </p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, who was present at the roundtable of public service providers hosted by the Committee on Standards in Public Life on 20 March 2017; what was discussed at that meeting; and what work arose as a result of that meeting.",7549,Hemsworth,2017-09-04,"<p>The Committee on Standards in Public Life is an independent, advisory, standing body sponsored by the Cabinet Office. The Committee sets its own work programme. The Committee on Standards in Public Life is following up its 2014 report on Ethical Standards for Public Service Providers and 2015 guidance</p><p>(<a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf"" target=""_blank"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/336942/CSPL_EthicalStandards_web.pdf</a>).</p><p> </p><p>As part of its research, the Committee has met with organisations that provide public services, some commissioners and other think tanks and groups interested in this topic.</p><p> </p><p>Attendees at the roundtable on 20 March 2017 were the Association of Chief Executives of Voluntary Organisations, Institute of Business Ethics, Institute for Government, National Council for Voluntary Organisations, Federation of Small Businesses, Public Services Lab, Business Services Association, CBI, Centre for Public Scrutiny and the General Pharmaceutical Council.</p><p> </p><p>The Committee intends to publish its follow up report later this year.</p>","Skidmore, Chris",2017-09-07,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many applications for approval to appoint consultants for assignments that extend beyond nine months have been refused since 2015.",7552,Hemsworth,2017-09-04,<p>The Department does not centrally hold records extending back to the date specified; gathering this data could only be provided at disproportionate cost.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, what proportion of consultancy contracts procured through Crown Commerical Service agreements were awarded on a fixed-price basis in each year since 2015.",7553,Hemsworth,2017-09-04,<p>The information requested is not held centrally.</p>,"Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many commercial fast track apprenticeship applications the Government commercial function received in the last round of applications.",7554,Hemsworth,2017-09-04,"<p>A total of 14,244 applications were received in October 2016 for the last round of fast stream graduate applications.</p><p>A total of 2203 applications were received in early 2017 for the last round of commercial fast track apprentice applications.</p>","Nokes, Caroline",2017-09-12,Labour
"Trickett, Jon","To ask the Minister for the Cabinet Office, how many commercial fast stream graduate applications the Government commercial function received in the last round of applications.",7555,Hemsworth,2017-09-04,"<p>A total of 14,244 applications were received in October 2016 for the last round of fast stream graduate applications.</p><p>A total of 2203 applications were received in early 2017 for the last round of commercial fast track apprentice applications.</p>","Nokes, Caroline",2017-09-12,Labour
