Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Offord, Dr Matthew","To ask the right hon. Member for Meriden, representing the Church Commissioners, what discussions the Commissioners have had with Church of England representatives on encouraging clergy to install bat boxes to provide alternative accommodation for these mammals.",3275,Hendon,2017-07-05,"<p>Bat roosting remains a significant and costly issue for around 100 churches, where large roosts mean constant cleaning, damage to significant artefacts and delays to repair work, all of which reduce the use of the building by the congregation and community. Our experience is that bat boxes are not always the best solution, since there is no guarantee that the bats will use them.</p><p>The Church of England has recently secured Heritage Lottery funding as part of a partnership led by Natural England for a project to mitigate the impact of bats in churches. This work will include looking at ways that bats can be moved to more suitable locations when the roost has an adverse effect on the congregation. More details of the project can be found at: <a href=""https://emea01.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.batsandchurches.org.uk%2F&amp;data=02%7C01%7Ccaroline.spelman.mp%40parliament.uk%7Cce2d399c7fb44acf61a608d4c786a2c4%7C1ce6dd9eb3374088be5e8dbbec04b34a%7C0%7C0%7C636352828440490556&amp;sdata=nB8DRan2yfmUY2JOhTRkJHRuAKwISw7xGnNjYiRZ%2Fi4%3D&amp;reserved=0"" target=""_blank"">http://www.batsandchurches.org.uk/</a></p>","Spelman, Dame Caroline",2017-07-10,Conservative
"Offord, Dr Matthew","To ask the right hon. Member for Meriden, representing the Church Commissioners, what discussions the Commissioners have had with Church of England representatives on expanding the availability of champing in England's churches.",3276,Hendon,2017-07-05,"<p><strong>‘</strong>Champing’, or overnight camping in a church, is a new form of holiday pioneered by the Churches Conservation Trust. It currently uses only closed churches, 12 of which across the UK are available for visitors to stay the night in, between April and September. The Church of England is however working in partnership with the Churches Conservation Trust to bring the Champing model into operation for open churches, to offer high end accommodation that enables congregations to generate income, whilst also maintaining space for worship and community use.</p><p>The Church of England has developed a model for a high quality and revisable timber structure, which can be placed in open churches to provide a lettable insulated space, which in turn can generate income needed to maintain the building, thereby releasing money for mission. Designed to support rural parishes this model is being piloted in the Diocese of Hereford thanks to funding from the Heritage Lottery Fund and AllChurches Trust. More information is at: <a href=""https://emea01.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.champing.co.uk%2F&amp;data=02%7C01%7Ccaroline.spelman.mp%40parliament.uk%7Cce2d399c7fb44acf61a608d4c786a2c4%7C1ce6dd9eb3374088be5e8dbbec04b34a%7C0%7C0%7C636352828440490556&amp;sdata=EC71jPHUwRiZbms%2BjBeKwn65m7w1hBPppp3zl%2FUTJkU%3D&amp;reserved=0"" target=""_blank"">http://www.champing.co.uk/</a></p>","Spelman, Dame Caroline",2017-07-10,Conservative
"Mann, John","To ask the right hon. Member for Meriden, representing the Church Commissioners, what progress has been made on the provision of toilets at St Wilfrid's Church, Scrooby, Nottinghamshire.",6282,Bassetlaw,2017-07-19,"<p>The parish of Scrooby is currently in interregnum. Having spoken with the churchwarden I understand that the Parish Council, congregation and community have taken the decision to improve the facilities in the nearby village hall, rather than at St Wilfrid’s. The decision was in part a consequence of the difficulty of finding a practical and cost effective way to connect the church with the local sewerage network. The circumstances of this particular case also highlight the wider issue of the capacity of volunteers to take on infrastructure projects in complex historic buildings, alongside their other voluntary duties, in a church where there is a vacancy.</p><p>The Diocese of Southwell and Nottingham is committed to working with parishes to help them deliver new facilities, including toilets, to enable wider use of church buildings. Further support and advice on building projects is available from the Church Buildings Council of the Church of England: <a href=""https://emea01.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.churchcare.co.uk%2F&amp;data=02%7C01%7Canna.caffell%40parliament.uk%7C53cc10203ace47fd1ed108d4d416e88d%7C1ce6dd9eb3374088be5e8dbbec04b34a%7C0%7C0%7C636366642233807387&amp;sdata=72%2F4uqw3w7Ns6bqyMg%2BLPjevf%2FUsHSuYBIssAlLw6v4%3D&amp;reserved=0"" target=""_blank"">http://www.churchcare.co.uk/</a></p>","Spelman, Dame Caroline",2017-09-05,Labour
"Offord, Dr Matthew","To ask the right hon. Member for Meriden, representing the Church Commissioners, what assessment she has made of the effect of admission costs for cathedrals and abbeys in England on the ability of UK families to visit such places.",9310,Hendon,2017-09-07,"<p>There is no central policy on charging for entry at Church of England churches and cathedrals. It is for the cathedral chapters and church incumbents to decide how best to meet their financial obligations, such as running costs and repairs, and in the case of the most popular, to manage their visitor numbers.</p><p> </p><p>However, only nine out of the 42 Church of England cathedrals, and very few churches, charge for entry. All churches and cathedrals which charge for entry give free access to those attending services and for private prayer, and some give free entry on Sundays and at other times. Many also run a full programme of outreach, education programmes and events for children and families which are accessible at little or no cost.</p><p> </p>","Spelman, Dame Caroline",2017-09-13,Conservative
"Hendrick, Mark","To ask the right hon. Member for Meriden, representing the Church Commissioners, what events and activities the Diocese of Blackburn is undertaking to mark the Quincentenary of the nailing of Ninety-five Theses by Martin Luther on the door of All Saints' Church, Wittenberg, on 31 October 1517.",9589,Preston,2017-09-07,"<p>Church of England dioceses are marking the 500<sup>th</sup> Anniversary of the beginning of the Reformation in Europe and parishes are being encourage to commemorate the anniversary in a variety of ways. For example in my own parish of Knowle, a sermon series will be held. Information on some of the main events being run across the Church can be seen here: <a href=""https://emea01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.churchofengland.org%2Fabout-us%2Fwork-other-churches%2Freformation-anniversary.aspx&amp;data=02%7C01%7Ccaroline.spelman.mp%40parliament.uk%7Cbbc1685112df4c3c74fb08d50efd5279%7C1ce6dd9eb3374088be5e8dbbec04b34a%7C0%7C0%7C636431403555587103&amp;sdata=ju%2FOecFACae7msYLsYPefLXCOwB3B3TELW5P9gX9vAk%3D&amp;reserved=0"" target=""_blank"">https://www.churchofengland.org/about-us/work-other-churches/reformation-anniversary.aspx</a></p><p>At Westminster Abbey on 31<sup>st</sup> October at noon there will be a service to mark the Anniversary led by the Dean of Westminster, with an Address given by the Archbishop of Canterbury. Among those attending will be representatives of Lutheran churches in the United Kingdom.</p><p>Blackburn Diocese is planning two large scale events. The first is to be hosted by the local Churches Together network at Blackburn Cathedral on Thursday 19<sup>th</sup> October at 2pm. More information is at: <a href=""https://emea01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.blackburn.anglican.org%2Fevents%2F67%2Freformation-500-service-at-cathedral&amp;data=02%7C01%7Ccaroline.spelman.mp%40parliament.uk%7Cbbc1685112df4c3c74fb08d50efd5279%7C1ce6dd9eb3374088be5e8dbbec04b34a%7C0%7C0%7C636431403555587103&amp;sdata=QREnzncusQ9EVbyhTkQUmlx8sgb6sB5GvEV%2FVegqdcI%3D&amp;reserved=0"" target=""_blank"">https://www.blackburn.anglican.org/events/67/reformation-500-service-at-cathedral</a> The Diocese is also holding a discussion evening with the Bishop of Burnley at Whalley Abbey on Monday 30<sup>th</sup> October, 7pm.</p>","Spelman, Dame Caroline",2017-10-09,Not found
"Bradshaw, Ben","To ask the right hon. Member for Banbury, representing the Church Commissioners, how many mobile telephones, BlackBerrys and laptops were lost by the Church Commissioners in (a) 2013 and (b) 2014 to date.",204465,Exeter,2014-07-08,"<p>The number of mobile telephones, BlackBerrys and laptops lost by members of the National Church Institutions which in includes the Church Commissioners for the year 2013 is as follows, data was not yet availabe for the year 2014:</p><p> </p><table><tbody><tr><td> </td><td><p>Mobile / BlackBerry</p></td><td><p>Laptop</p></td></tr><tr><td><p><strong>2013</strong></p></td><td><p>5</p></td><td><p>1</p></td></tr><tr><td><p><strong>2014</strong></p></td><td><p>Data not yet available</p></td><td><p>Data not yet available</p></td></tr></tbody></table><p> </p>","Baldry, Sir Tony",2014-07-17,Labour
"Bradshaw, Ben","To ask the right hon. Member for Meriden, representing the Church Commissioners, what steps the Church of England has taken to prevent the imposition of (a) the death penalty and (b) other criminal sanctions on LGBT people on account of their sexuality.",105618,Exeter,2017-10-06,<p>The Communique that followed the January 2016 meeting of the Primates of the Anglican Communion stated that “the Primates condemned homophobic prejudice and violence and resolved to work together to offer pastoral care and loving service irrespective of sexual orientation. This conviction arises out of our discipleship of Jesus Christ. The Primates reaffirmed their rejection of criminal sanctions against same-sex attracted people.&quot;</p><p>In the House of Lords bishops have recently raised concerns about persecution and detention of LGBT citizens in Chechnya and have supported the need to appoint an LGBT advocate at the UN.</p>,"Spelman, Dame Caroline",2017-10-10,Labour
"Bradshaw, Ben","To ask the right hon. Member for Meriden, representing the Church Commissioners, what steps the Church of England has taken as a result of the Anglican Primates' statement of January 2016 on homophobic prejudice and violence and the rejection of criminal sanctions against same-sex attracted people.",105619,Exeter,2017-10-06,"<p>At their meeting in Canterbury in October 2017 the Anglican Primates reaffirmed their commitment to the statement made in 2016, specifically the Communion’s sorrow for previous failures to support LGBTI people and its condemnation of homophobic prejudice and violence. The full statement can be read here: <a href=""http://www.anglicancommunion.org/media/311326/communiqu%C3%A9-primates-meeting-2017.pdf"" target=""_blank"">http://www.anglicancommunion.org/media/311326/communiqu%C3%A9-primates-meeting-2017.pdf</a> <br>The Primates also welcomed news that the Church of England has embarked on a major study of the cultural, scientific, scriptural and theological aspects of human sexuality.</p><p> </p><p>In 2014 the Church started working closely with a variety of external organisations to develop a resource for its schools called ‘Valuing all God’s Children’, to combat homophobic bullying. The Education Division of the Church of England is currently updating this resource to include support for Trans and Bi students. The updated version of ‘Valuing All God’s Children’ should be published later this year. At the July General Synod a motion was passed calling for a ban on the practice of Conversion Therapy aimed at altering sexual orientation.</p>","Spelman, Dame Caroline",2017-10-10,Labour
"Bradshaw, Ben","To ask the right hon. Member for Banbury, representing the Church Commissioners, how many officials in the Church Commissioners, of each grade, have remained at that grade since 2010 but received a pay rise; and how much of a rise each such person at each such grade has received.",204763,Exeter,2014-07-09,<p>The staff employed by the Church Commissioners and the other national institutions of the Church of England are not part of the civil service and are not on incremental scales. The value of pay awards from 2010 have been as follows:</p><p>July 2010 – 3.5% (18 month deal)</p><p>January 2012 – 2.7%</p><p>January 2013 – 1.75%</p><p>January 2014 - 1%</p><p> </p>,"Baldry, Sir Tony",2014-07-15,Labour
"Khan, Sadiq","To ask the right hon. Member for Banbury, representing the Church Commissioners, how much and what proportion of the Commissioners' budget was spent on activities which were contracted out in (a) 2009-10, (b) 2010-11, (c) 2011-12, (d) 2012-13 and (e) 2013-14; and how much and what proportion of his Department's budget he expects to be contracted out in 2014-15.",204888,Tooting,2014-07-09,"<p>The Church Commissioners, as one of the National Church Institutions (NCIs) alongside:</p><p>(a) The Archbishops' Council,</p><p>(b) The Church of England Pensions Board,</p><p>(c) The Archbishop of Canterbury (in his Corporate Capacity),</p><p>(d) The Archbishop of York (in his Corporate Capacity),</p><p>(e) Lambeth Palace Library,</p><p>(f) The National Society (Church of England) for Promoting Religious Education</p><p>jointly employ staff carrying out service functions that are often contracted out to external organisations – including Finance, Legal, HR, Communications, Records, IT &amp; Office Services.</p><p>The figures shown below represent the cost (and associated proportion of the Church Commissioners' administration budget) of those wholly outsourced/contracted out activities that were not provided by the NCIs themselves.</p><p> </p><table><tbody><tr><td> </td><td> </td><td>£ million</td><td>% of total</td></tr><tr><td>Actual</td><td>2009</td><td>1.0</td><td>10%</td></tr><tr><td>Actual</td><td>2010</td><td>0.5</td><td>5%</td></tr><tr><td>Actual</td><td>2011</td><td>0.8</td><td>7%</td></tr><tr><td>Actual</td><td>2012</td><td>1.2</td><td>10%</td></tr><tr><td>Actual</td><td>2013</td><td>1.0</td><td>8%</td></tr><tr><td>Budget</td><td>2014</td><td>1.0</td><td>7%</td></tr></tbody></table><p> </p><p>Also to note note:</p><p>(i) The Church Commissioners operate with a January-December financial year.</p><p>(ii) The figures do not include Investment Management fees – such costs of investing are treated as a direct deduction from investment income.</p><p> </p>","Baldry, Sir Tony",2014-07-15,Labour
"Hendrick, Mark","To ask the right hon. Member for Meriden, representing the Church Commissioners, what assessment the Church of England has made of whether to mark the 400th anniversary of imposition of the Five Articles of Perth by James I of England and VI of Scotland on the Church of Scotland.",109298,Preston,2017-10-24,"<p>The decision to mark the 400<sup>th</sup> anniversary of the Five Articles of Perth is not a matter for the Church of England, being as they were specific to the Crown and the Church of Scotland. This decision is a matter for the Church of Scotland and the Scottish Episcopal Church.</p><p> </p><p>Should they wish to mark this anniversary, it would be their decision as to whether to invite the Church of England to participate.</p><p> </p>","Spelman, Dame Caroline",2017-11-06,Not found
"Hollobone, Philip","To ask the right hon. Member for Meriden, representing the Church Commissioners, what the policy is of the Church Commissioners on the playing of secular music in (a) St. Sepulchre-without-Newgate Church and (b) all churches.",109263,Kettering,2017-10-24,"<p>The Church of England’s ‘Open and Sustainable Churches’ programme operates through its ChurchCare website [http://www.churchcare.co.uk/churches/open-sustainable]. This programme offers advice and encouragement to churches on how to use imaginative and strategic ways to make their spaces available for purposes as well as worship. These could be community activities, cultural or even commercial events. There is no specific national policy about the use of churches for concerts, as this is usually left to the discretion of the Vicar and the Parochial Church Council.</p><p> </p><p>Following a decision by the Parochial Church Council of St Sepulchre-without-Newgate the church will end its programme of offering hire space to musicians from 2018. In its place, the church will offer monthly Saturday evening concerts in partnership with external musical groups, including classical and choral music both sacred and secular, as well as Monday evening concerts and guest choirs at Evensong.</p><p> </p><p>From 1 November, the Diocese of London will also launch a website that will provide easy access to hire space and booking options for musicians in London, as well as a tool to promote concerts and events.</p><p> </p>","Spelman, Dame Caroline",2017-10-30,Conservative
"Shannon, Jim","To ask the Honourable Member for Meridan, representing the Church Commissioners, what steps the Church of England is taking to support Christians in the UK who face difficulties in following their faith in the (a) workplace and the (b) public forum.",115715,Strangford,2017-11-27,"<p>At its July 2012 session the General Synod of the Church of England passed the following motion:</p><p>“That this Synod express its conviction that it is the calling of Christians to order and govern our lives in accordance with the teaching of Holy Scripture, and to manifest our faith in public life as well as in private, giving expression to our beliefs in the written and spoken word, and in practical acts of service to the local community and to the nation.‟</p><p>Bishops of the Church of England frequently speak about the need to ensure freedom of expression for Christians and for those of other faiths and none in the public square. In their joint letter before the last General Election, the Archbishops of Canterbury and York wrote:</p><p>“Contemporary politics needs to re-evaluate the importance of religious belief. The assumptions of secularism are not a reliable guide to the way the world works, nor will they enable us to understand the place of faith in other people’s lives. Parishes and Chaplaincies of the Church of England serve people of all faiths and none. Their contribution and that of other denominations and faiths to the well-being of the nation is immense – schools, food banks, social support, childcare among many others – and is freely offered. But the role of faith in society is not just measured in terms of service delivery...The new Parliament, if it is to take religious freedom seriously, must treat as an essential task the improvement of religious literacy.”</p><p>The full text can be read here: <a href=""https://emea01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fchurchinparliament.org%2F2017%2F05%2F09%2Fgeneral-election-2017-archbishops-issue-election-letter%2F&amp;data=02%7C01%7Ccaroline.spelman.mp%40parliament.uk%7Cf043429f8fd9451b370408d537460623%7C1ce6dd9eb3374088be5e8dbbec04b34a%7C0%7C0%7C636475696241825720&amp;sdata=OroVW92iBPZ0GqneZSZfTddQsmJ1FDDGslmLN1EJQnY%3D&amp;reserved=0"" target=""_blank"">https://churchinparliament.org/2017/05/09/general-election-2017-archbishops-issue-election-letter/</a></p>","Spelman, Dame Caroline",2017-11-29,Democratic Unionist Party
"Jayawardena, Ranil","To ask the right hon. Member for Meriden, representing the Church Commissioners, what assessment has been made of the merits of the Church of England's recent guidance to nursery and primary school teachers on transphobic bullying.",902815,North East Hampshire,2017-12-05,"<p>The Church of England Education Office issued an updated version of their Valuing All God’s Children guidance in November 2017. This guidance is designed to support primary and secondary schools in addressing homophobic, biphobic and transphobic bullying. The new guidance reflects the latest equalities legislation, enabling schools to be inclusive environments where all pupils are treated with dignity and respect in line with the Church of England’s Vision for Education.</p><p>The guidance has been distributed to every Church of England primary and secondary school along with every Diocesan Director of Education. This guidance has been welcomed by the schools and Directors of Education. Training to accompany the guidance will be rolled out to dioceses and schools from February next year.</p>","Spelman, Dame Caroline",2017-12-07,Conservative
"Ruane, Chris","To ask the Honourable Member for Meriden, representing the Church Commissioners, how many and what proportion of the Church Commissioners' Answers to Written Parliamentary Questions in the 2017-18 Session to date have referred to the information requested not being (a) collected or (b) collated centrally.",120313,Vale of Clwyd,2017-12-19,"<p>In the 2017-18 Session, to date, no answer given by the Church Commissioners has referred to the information requested not being (a) collected or (b) collated centrally.</p><p> </p>","Spelman, Dame Caroline",2017-12-21,Labour
"Mann, John","To ask the hon. Member for Meriden, representing the Church Commissioners, what progress has been made on securing visitor toilets for Scrooby church.",121283,Bassetlaw,2018-01-05,"<p>The parish of Scrooby is still currently in interregnum.</p><p>As indicated in my answer on the 05 September 2017 to question <a href=""http://www.parliament.uk/business/publications/written-questions-answers-statements/written-question/Commons/2017-07-19/6282/"" target=""_blank"">6282 </a>it is my understanding that the Parish Council, congregation, and the wider community have taken the decision to improve the facilities in the nearby village hall, rather than at St Wilfrid’s Church. The decision was in part a consequence of the difficulty of finding a practical and cost-effective way to connect the church with the local sewerage network.</p><p>As each church is unique, the Parochial Church Council with the help of the Diocesan Advisory Committee needs to consider how best any new facilities can be accommodated. There may be cases where the space will not comfortably accommodate a toilet or indeed a kitchen, office or meeting room, alongside the liturgical space. There may also be technical or practical difficulties, as in this case.</p>","Spelman, Dame Caroline",2018-01-11,Labour
"Field, Frank","To ask the right hon. Member for Meriden, representing the Church Commissioners, if the Church Commissioners will extend the period for consultation on the proposed demolition of St Elisabeth's Church, Eastbourne, while continuing with their plans to develop that site.",121880,Birkenhead,2018-01-10,"<p>The consultation period concerning the draft Pastoral (Church Buildings Disposal) Scheme for the demolition of St Elisabeth’s Church at Eastbourne ran from the 17<sup>th</sup> November until the 8<sup>th</sup> of January. The publication of the consultation followed a period of extensive liaison by the Church Commissioners with various interested parties in the future of the closed church. The building has been closed for regular public worship since 2002.</p><p> </p><p>With regard to the future of the murals by Hans Feibusch, the draft Scheme provides for further time (until 1 September 2018) for potential recipients of the murals to produce a viable proposal for their relocation. This period had already been extended and the Church Commissioners remain open to discussions with any interested party in resolving their future.</p>","Spelman, Dame Caroline",2018-01-15,Labour
"Cooper, Rosie",To ask the Rt. Hon. Member for Meriden representing the Church Commissioners what the policy of the Church of England is on fracking on land owned by the Church of England.,123905,West Lancashire,2018-01-22,"<p>All oil and gas deposits in the UK are owned by the Crown. There are no plans for the Church Commissioners to use its land or mineral rights for the purpose of fracking.</p><p>As a policy, The Church Commissioners do not seek applications for seismic drilling/exploration and fracking. Allowing seismic testing/exploratory drilling does not imply approval of fracking, litigation risks arise for landowners should they wish to oppose a request to carry out geophysical surveys on their land. The Church Commissioners seek to minimise this risk.</p><p>The Church Commissioners are responsible landowners and landlords and we seek to protect both our interests and those of our tenants. The Church does not have an official position on fracking and recognises it’s a controversial and evolving issue and people within the church hold a range of views. The Church of England issued a Briefing Paper on Shale Gas and Fracking in December 2016 which can be found here: <a href=""https://www.churchofengland.org/sites/default/files/2017-11/shale-gas-and-fracking.pdf"" target=""_blank"">https://www.churchofengland.org/sites/default/files/2017-11/shale-gas-and-fracking.pdf </a><br></p>","Spelman, Dame Caroline",2018-01-25,Labour
"Chishti, Rehman","To ask the right hon. Member for Meriden, representing the Church Commissioners, what discussions the Church of England has had with the Department for Education on ensuring that religious studies remains a priority in schools.",903525,Gillingham and Rainham,2018-01-23,"<p>The Education Office of the Church of England is in regular dialogue with the Department for Education and is a member of the ‘Faith Providers’ group, which meets frequently with the Department to discuss a range of issues connected with schools of a religious character. One of the issues that the Office has raised in those discussions is the concern that Religious Education is not included within the EBacc.</p><p>The Education Office has also submitted written and oral evidence to the Commission on Religious Education and, following the publication of its interim report, has discussed its findings with the Commissioners. The Education Office is part of a programme run by the Theos Think Tank, bringing together leading players in RE with officials from the Department for Education and also the Department of Housing, Communities and Local Government to discuss a range of issues including RE.</p>","Spelman, Dame Caroline",2018-01-25,Conservative
"Bradshaw, Ben","To ask the right hon. Member for Banbury, representing the Church Commissioners, how much the Church Commissioners spent on televisions in (a) 2013 and (b) 2014 to date.",207143,Exeter,2014-08-29,<p>The Church Commissioners have not purchased any televisions during the specified period. Three televisions have been purchased since 2013 for other departments of the National Church Institutions at an average price of £289.</p><p> </p>,"Baldry, Sir Tony",2014-09-10,Labour
"Goodman, Helen","To ask the right hon. Member for Banbury, representing the Church Commissioners, for what reasons the land for sale at Binchester has been divided into two lots.",208262,Bishop Auckland,2014-09-04,"<p>The estate is being offered as a whole or in 10 separate lots. Lot 5 is a working farm and part of the farm includes largely unexcavated parts of the Binchester Roman Fort. The excavated part of the Fort, and the other unexcavated area, form part of Lot 6. The lotting takes account of a number of factors including practical boundaries and issues on the ground. For instance, if all of the unexcavated areas had been included in Lot 6, Binchester Hall Farmhouse and yard would be severed from the rest of the farm holding.</p>","Baldry, Sir Tony",2014-09-10,Labour
"Goodman, Helen","To ask the right hon. Member for Banbury, representing the Church Commissioners, what steps are being taken to ensure continued public access to Binchester Roman Fort.",208263,Bishop Auckland,2014-09-04,"<p>The Binchester Roman Fort is a scheduled ancient monument. It is a criminal offence to disturb a scheduled ancient monument by carrying out works without Scheduled Monument Consent, or causing reckless or deliberate damage to the monument. To offer best protection, public access to the excavated parts of the Fort is managed and controlled in accordance with a Deed of Guardianship with Durham County Council. This means that, as Guardians, Durham County Council must allow access to the site, but are able to do so in such a way as protects and preserves the site for the future. The property will be sold subject to this Deed of Guardianship.</p><p> </p>","Baldry, Sir Tony",2014-09-10,Labour
"Goodman, Helen","To ask the right hon. Member for Banbury, representing the Church Commissioners, whether the Church Commissioners have set criteria excluding some bidders from the purchase of its land currently for sale near Bishop Auckland.",208259,Bishop Auckland,2014-09-04,"<p>The Church Commissioners are operating an open and transparent marketing and bidding process for the property for sale near Bishop Auckland.</p><p>The Church Commissioners’ bidding process leaves no room for undue influence by any interested party. The Church Commissioners have not set criteria that would exclude any party from submitting offers, and all offers will be considered without prejudice or preference.</p><p>As a registered charity the Church Commissioners are under a legal duty to demonstrate that they have maximised the proceeds of sale of their assets to fund the wider mission and ministry of the Church of England, particularly in areas of need.</p><p> </p>","Baldry, Sir Tony",2014-09-10,Labour
"Goodman, Helen","To ask the right hon. Member for Banbury, representing the Church Commissioners, for what reasons land owned by the Church near Bishop Auckland is for sale.",208260,Bishop Auckland,2014-09-04,"<p>The Church Commissioners own areas of land across England, including four rural estates in the North East. As with other land and property owners, we review these holdings from time to time, based on a variety of commercial and other factors. Following a review, the Commissioners took the decision to offer a number of farms in the Bishop Auckland area on the open market. They continue to own other land and estates in County Durham.</p><p> </p>","Baldry, Sir Tony",2014-09-10,Labour
"Dugher, Michael","To ask the right hon. Member for Banbury, representing the Church Commissioners, how many food banks are supported by the Church of England in (a) Barnsley East constituency, (b) South Yorkshire and (c) Yorkshire and Humber in (i) 2010-11, (ii) 2011-12, (iii) 2012-13 and (iv) 2013-14.",209393,Barnsley East,2014-09-26,"<p>The Church of England supports food banks across the country in various partnership models including with other Churches and the Trussell Trust. Figures for the years specified are not currently available in all the areas requested. The Church of England is currently in the process of conducting a large-scale survey of Church of England parishes, which will provide updated figures, due to be published in 2015.</p><p> </p>","Baldry, Sir Tony",2014-10-14,Labour
