Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Benn, Hilary","To ask the Secretary of State for Communities and Local Government, how much funding his Department allocated to the Fire Kills campaign in (a) 2010-11, (b) 2011-12, (c) 2012-13, (d) 2013-14 and (e) 2014-15.",219100,Leeds Central,2014-12-17,"<p>The award-winning Fire Kills campaign promotes a range of fire safety messages, primarily around the importance of working smoke alarms, to help drive down the number of fires and associated casualties.</p><p> </p><p> </p><p> </p><p>Outturn spending by my Department on the Fire Kills campaign was £898,000 in 2010-11, £980,000 in 2011-12, £946,000 in 2012-13 and £840,000 in 2013-14. Allocated spend in 2014-15 is £1 million. All figures exclude VAT.</p><p> </p><p> </p><p> </p><p>The campaigns are run in conjunction with local fire and rescue authorities, who will also undertake expenditure. We also work with national (commercial) partners at no direct cost to taxpayers. Recent partners have included B&amp;Q and Sprue Safety Products, Ei Electronics, British Beer and Pubs Association, Poundland, Netmums, Working Mums, Boat Safety Scheme, Zurich Municipal Insurance and the Post Office, HETAS and 20th Century Fox (in conjunction with the film &quot;How to Train Your Dragon 2&quot;).</p><p> </p><p> </p><p> </p><p>The 2013-14 Fire Kills report can be found at:</p><p> </p><p><a href=""https://www.gov.uk/government/publications/fire-kills-campaign-annual-report-2013-to-2014"" target=""_blank"">https://www.gov.uk/government/publications/fire-kills-campaign-annual-report-2013-to-2014</a></p><p> </p>","Mordaunt, Penny",2015-01-13,Labour
"Benn, Hilary","To ask the Secretary of State for Communities and Local Government, pursuant to the contribution of the Parliamentary Under-Secretary, the hon. Member for Portsmouth North, of 15 December 2014, Official Report, column 1153, what steps he will take to audit compliance with new arrangements for firefighters aged over 55 by fire and rescue services over the next three years.",219101,Leeds Central,2014-12-17,"<p>The Fire and Rescue Authorities (National Framework) (England) (Revision) Order 2014 (S.I. 2014/3317) was made on 16 December. It was laid in Parliament on 18 December, following the normal process, and has been published at <a href=""http://www.legislation.gov.uk/id/uksi/2014/3317"" target=""_blank"">http://www.legislation.gov.uk/id/uksi/2014/3317</a>.</p><p> </p><p>The amendment to the Fire and Rescue National Framework for England sets out the principles we expect fire and rescue authorities to have regard to in setting their fitness policies and procedures and their approach to firefighters who lose fitness to support them in working to 60. The mechanisms by which fire and rescue authorities are required to have regard to the National Framework along with the associated powers of intervention, inspection and reporting are set out in Sections 21 to 25 of the Fire and Rescue Services Act 2004. We will be undertaking a review of the National Framework principles in three years time, after consultation with partners in the fire and rescue service, and at that stage will assess whether any further action is required.</p><p> </p><p>Dr Williams found that “Based on current practices of setting a standard of 42 mL∙kg∙min-1 VO2max but allowing firefighters to remain operational at a 35 mL∙kg∙min-1 VO2max”. The Department considered the policies that were submitted to that review and agreed with Dr Williams’ assessment of current practice. I have placed copies of the fitness policies that the Department considered in the Library of the House.</p><p> </p><p> </p>","Mordaunt, Penny",2015-01-05,Labour
"Rosindell, Andrew","To ask the Secretary of State for Communities and Local Government, how many small firms and shops will benefit from the cut in business rates in (a) England and (b) Havering in 2015-16.",219120,Romford,2014-12-17,"<p>The Chancellor announced at the 2014 Autumn Statement an extra £650 million of support for 2015-16 business rates bills, bringing the total support from 2013 and 2014 Autumn Statement polices in 2015-16 to £1.4 billion. Autumn Statement 2014 help includes:</p><p> </p><ul><li>doubling small business rate relief for a further year. In England, this means an estimated 385,000 properties will pay no rates at all, while a further 190,000 properties will benefit from tapered relief;</li><li>a 2% cap on the increase of the small business rates multiplier. This is a continuation of the 2% cap introduced in 2014-15 as part of Autumn Statement 2013 measures;</li><li>increasing the temporary £1,000 discount for shops, pubs and restaurants with rateable values below £50,000 to £1,500 for 2015-16, benefitting an estimated 300,000 properties in England; and</li><li>extending the existing transitional relief scheme for two years for properties with a rateable value up to and including £50,000.</li></ul><p> </p><p>These policies are in addition to previous Autumn Statement measures that continue into 2015-16, including:</p><p> </p><ul><li>a 50 per cent discount for 18 months to new occupants of vacant shops;</li><li>allowing businesses to keep their small business rate relief for a year where they take on an additional property;</li><li>business rates relief for empty new builds; and</li><li>allowing businesses to pay their business rate bills over 12 months, in order to assist with their cash flow.</li></ul><p> </p><p>Central Government also now funds 50% of any local discount granted.</p><p> </p><p>Local authority level data is not yet available for the number of properties that will benefit from Autumn Statement 2014 measures in 2015-16. The attached table shows the number of properties in 2014-15 within the boundary of the London Borough of Havering that benefit from business rates measures extended in this year’s Autumn Statement.</p>","Hopkins, Kris",2015-01-07,Conservative
"Mitchell, Austin","To ask the Secretary of State for Communities and Local Government, if he will increase the number of council tax bands to increase the proportion of their income wealthiest people pay as council tax.",219221,Great Grimsby,2014-12-17,"<p>We have no intention of introducing higher council tax bands.</p><p> </p><p>Council tax re-banding would require a wholesale council tax revaluation, hitting ordinary home owners with higher taxes, especially those who have undertaken home improvements. Fundamentally, council tax is not a wealth tax; it is a local charge for the use of local services. The current banded system is intentionally designed to avoid the flaws and inequities of both the poll tax and of domestic rates, the former which taxed multiple-adult homes too much, and the latter which taxed both family homes and pensioner households too much. Both were scrapped for good reason.</p><p> </p><p>I would note that the last Labour Government and Welsh Assembly Government jointly undertook a council tax revaluation and re-banding exercise in Wales in 2005. Four times as many homes moved up one or more bands than moved down. Two-thirds of the net rises were among homes (originally) in Bands A to C, meaning that those on more modest incomes were hardest hit.</p><p> </p><p>Labour Ministers originally claimed that revaluation was revenue-neutral, but this was not the case. In the first year of the revaluation, council tax income rose by 10%, of which 4% was due to that year's increase in Band D rates, and 6% due to more properties in higher bands due to the revaluation (Welsh Assembly Government, <em>Submission to the Lyons Inquiry into Local Government, Annex B: Council Tax Revaluation and Rebanding 2005, Chronology and Facts</em>, March 2006). To place that in context, a 6% rise in council tax receipts in England would today represent a sustained tax increase on hard-working people of £1.4 billion a year, every year.</p><p> </p><p>As the then Chairman of the Communities and Local Government Select Committee, Phyllis Starkey (the then Labour Member of Parliament for Milton Keynes South West), observed: “The Welsh Assembly – I believe it was my party, but I am not making an excuse for it - took advantage of the revaluation hugely to increase the total [tax] take” (3 February 2010, <em>Official Report</em>, column 383).</p><p> </p><p>This Government has already taken a number of steps to tackle property tax avoidance by a small minority.</p><p> </p><p>Instead of finding new ways to tax people, this Government have given extra funding to town halls to help freeze council tax. A further council tax freeze is available to councils next year. We have handed local residents new rights to veto big local tax hikes, so local people have the final say on the amount they pay.</p><p> </p><p>Council tax in England more than doubled under the Labour Government; under this Government, bills have fallen by 11% in real terms, giving families financial security and helping hard-working people with the cost of living.</p>","Hopkins, Kris",2015-01-07,Labour
"McCabe, Steve","To ask the Secretary of State for Communities and Local Government, what representations his Department has received on the effect of changes to rules regulating domestic extensions introduced in 2012.",219233,"Birmingham, Selly Oak",2014-12-17,"<p>The recent Technical Consultation on Planning set out proposals to retain the permitted development rights in respect of domestic extensions which were introduced in May 2013. We are considering the responses received. The Department has collected data on the applications in respect of the right since April 2014 which are set out in table E2 of the live tables on planning application statistics on the Department's website. This can be found at: <a href=""https://www.gov.uk/government/statistical-data-sets/live-tables-on-planning-application-statistics"" target=""_blank"">https://www.gov.uk/government/statistical-data-sets/live-tables-on-planning-application-statistics</a></p>","Lewis, Brandon",2015-01-06,Labour
"McCabe, Steve","To ask the Secretary of State for Communities and Local Government, whether his Department monitors the effect on local communities of domestic extensions under permitted development.",219234,"Birmingham, Selly Oak",2014-12-17,"<p>The recent Technical Consultation on Planning set out proposals to retain the permitted development rights in respect of domestic extensions which were introduced in May 2013. We are considering the responses received. The Department has collected data on the applications in respect of the right since April 2014 which are set out in table E2 of the live tables on planning application statistics on the Department's website. This can be found at: <a href=""https://www.gov.uk/government/statistical-data-sets/live-tables-on-planning-application-statistics"" target=""_blank"">https://www.gov.uk/government/statistical-data-sets/live-tables-on-planning-application-statistics</a></p>","Lewis, Brandon",2015-01-06,Labour
"McCabe, Steve","To ask the Secretary of State for Communities and Local Government, what cross-departmental work his Department undertakes with the Home Office to tackle the sexual trafficking of children.",219232,"Birmingham, Selly Oak",2014-12-17,"<p>The Government’s Modern Slavery Strategy was published on 29 November. This sets out a comprehensive cross-Government approach to tackling modern slavery, including the trafficking of children for sexual exploitation. The strategy can be found at:</p><p><a href=""https://www.gov.uk/government/publications/modern-slavery-strategy"" target=""_blank"">https://www.gov.uk/government/publications/modern-slavery-strategy</a>.</p><p> </p><p>My Department works closely with the Home Office and other departments to ensure an effective national strategy is maintained to tackle the sexual trafficking of children.</p>","Hopkins, Kris",2015-01-05,Labour
"Mitchell, Austin","To ask the Secretary of State for Communities and Local Government, how many houses have been built under the Government's proposal to replace every house sold under its right to buy arrangements; and how many houses have been sold under those arrangements.",219218,Great Grimsby,2014-12-17,"<p>This Government have committed to re-invest, for the first time ever, the additional receipts from Right to Buy sales in new affordable rented housing. Our aim, across England as a whole, is to deliver a new home for each additional home sold under the reinvigorated Right to Buy.</p><p> </p><p>The one-for-one replacement policy applies to additional local authority sales, that is sales above the level forecast before the reinvigoration of the policy in April 2012. Since the reinvigoration, local authorities have sold 14,700 additional sales, and over 4,795 dwellings have already been started on site or acquired.</p><p> </p><p>There will be a time lag between the Right to Buy sale, and the planning and construction of the new build home, but the replacement timetable is in control of the local authority. If a council were to fail to spend the receipts within three years, it would be required to return the unspent money to Government with interest. This provides a strong financial incentive for any slow-coach councils to use this new funding and get on with building more homes for local people.</p><p> </p><p>Since 2010, a total of 217,000 new affordable homes have been delivered in England. Council house building is now at a 23 year high; almost twice as much council housing has been built under this Government, than in all of the 13 years combined of the last Labour Government.</p>","Lewis, Brandon",2015-01-16,Labour
"Loughton, Tim","To ask the Secretary of State for Communities and Local Government, if he will discuss with the Secretary of State for Justice speeding up the eviction process for illegal Traveller encampments by appointing specialist magistrates able to sit at short notice and out-of-hours.",219209,East Worthing and Shoreham,2014-12-17,"<p>We are concerned at reports that some local authorities and police forces are not taking effective action to deal with unauthorised encampments. We will therefore be looking to hold discussions with Ministerial colleagues, including Justice Ministers, on what more we can do to help councils and the police deal effectively with unauthorised encampments.</p><p>We are open to any detailed representations that my hon. Friend, and other hon. Members, may wish to provide on these matters.</p>","Lewis, Brandon",2015-01-05,Conservative
"Benn, Hilary","To ask the Secretary of State for Communities and Local Government, if he will place in the Library a copy of the review of 20 fire and rescue authorities' fitness policies undertaken by his Department.",219217,Leeds Central,2014-12-17,"<p>The Fire and Rescue Authorities (National Framework) (England) (Revision) Order 2014 (S.I. 2014/3317) was made on 16 December. It was laid in Parliament on 18 December, following the normal process, and has been published at <a href=""http://www.legislation.gov.uk/id/uksi/2014/3317"" target=""_blank"">http://www.legislation.gov.uk/id/uksi/2014/3317</a>.</p><p> </p><p>The amendment to the Fire and Rescue National Framework for England sets out the principles we expect fire and rescue authorities to have regard to in setting their fitness policies and procedures and their approach to firefighters who lose fitness to support them in working to 60. The mechanisms by which fire and rescue authorities are required to have regard to the National Framework along with the associated powers of intervention, inspection and reporting are set out in Sections 21 to 25 of the Fire and Rescue Services Act 2004. We will be undertaking a review of the National Framework principles in three years time, after consultation with partners in the fire and rescue service, and at that stage will assess whether any further action is required.</p><p> </p><p>Dr Williams found that “Based on current practices of setting a standard of 42 mL∙kg∙min-1 VO2max but allowing firefighters to remain operational at a 35 mL∙kg∙min-1 VO2max”. The Department considered the policies that were submitted to that review and agreed with Dr Williams’ assessment of current practice. I have placed copies of the fitness policies that the Department considered in the Library of the House.</p><p> </p><p> </p>","Mordaunt, Penny",2015-01-05,Labour
"Loughton, Tim","To ask the Secretary of State for Communities and Local Government, what new models of delivering children's services his Department is considering in the course of its Delivering Differently in Neighbourhoods Programme; and if he will make a statement.",219210,East Worthing and Shoreham,2014-12-17,"<p>The Government has invited local authorities to submit bids for the Delivering Differently in Neighbourhoods Fund across the range of local government services. The deadline for expressions of interest was 15 December and we are now in the process of assessing these and selecting successful projects. Until that process is completed, we are unable to set out the specific models that we will be supporting.</p>","Williams, Stephen",2015-01-05,Conservative
"Buck, Karen","To ask the Secretary of State for Communities and Local Government, what the (a) actual and (b) percentage change in the number of homelessness applications was in each English local authority between April 2010 and the latest date for which figures are available.",219194,Westminster North,2014-12-17,"<p>Current and historic financial year statistics for decisions taken on homelessness applications and acceptances, by local authority area, are published in Live Table 784, and are readily accessible for further scrutiny and analysis. A direct comparison cannot be made between different quarters due to seasonal fluctuations. The data is available online at:</p><p><a href=""http://www.gov.uk/government/statistical-data-sets/live-tables-on-homelessness"" target=""_blank"">www.gov.uk/government/statistical-data-sets/live-tables-on-homelessness</a></p><p>This Government have invested over £500 million to prevent and tackle all forms of homelessness and rough sleeping since 2010. The homelessness legislation in England provides one of the strongest safety nets in the world for families with children and vulnerable people who become homeless through no fault of their own.</p><p>Homelessness acceptances remain lower than in 27 of the last 30 years, and homelessness is around half the average level it was under the previous Administration. Households now spend on average seven months less in temporary accommodation than at the start of 2010.</p><p> </p>","Hopkins, Kris",2015-01-19,Labour
"Buck, Karen","To ask the Secretary of State for Communities and Local Government, what the (a) actual and (b) percentage change in expenditure on young people's services (i) in total and (ii) per head of, population was in each English local authority between 2009-10 and 2013-14.",219193,Westminster North,2014-12-17,"<p>Figures between 2009-10 and 2013-14 are simply not comparative at a local authority level, due to changes in local authority responsibilities, as well as the shift to Academy status away from Local Education Authorities.</p><p> </p><p>Raw Revenue Outturn data is available on our website. Mid-year population statistic s are published by the Office for National Statistics.</p>","Hopkins, Kris",2015-01-15,Labour
"Buck, Karen","To ask the Secretary of State for Communities and Local Government, what the percentage change was in the proportion of expenditure made up by council tax income in each English local authority between 2009-10 and 2013-14.",219192,Westminster North,2014-12-17,"<p>I attach a table listing the council tax requirement as a percentage of revenue expenditure in (a) 2009-10 and (b) 2013-14.</p><p>However, the two sets of figures are not comparable for a number of reasons, including:</p><ul><li>Changes to local authority responsibilities, including the transfer of public health services, and transfers of functions within different tiers of local government.</li><li>The shift of schools to academy status, away from being funded by local authorities.</li><li>An accounting consequence of the localisation of council tax benefit is that councils now apply local council tax support in the form of a council tax discount and receive a DCLG grant through Revenue Support Grant. Previously, councils received a grant from the Department for Work and Pensions, which refunded the tax revenue that was ‘paid’ by the council through council tax benefit.</li></ul><p> </p><p> </p>","Hopkins, Kris",2015-01-05,Labour
"Mitchell, Austin","To ask the Secretary of State for Communities and Local Government, if he will take steps to create more affordable housing in London.",219222,Great Grimsby,2014-12-17,"<p><strong><em>Decentralisation</em></strong></p><p> </p><p>The Coalition Government decentralised housing, regeneration and economic development to the Mayor of London from April 2012. This enables him to shape programmes and direct funding to meet London’s needs.</p><p> </p><p>As part of the transfer of housing and regeneration functions we provided a capital grant of around £2.6 billion to the Greater London Authority up to 2014-15 to fund the housing and regeneration programmes inherited from the Homes and Communities Agency, the London Development Agency and for the development of the Olympic Park.</p><p> </p><p><strong><em>Budget measures</em></strong></p><p> </p><p>Our commitment to support London was set out in the recent Budget, where the Government set out the following proposals for London:</p><p> </p><p> </p><p> </p><ul><li>£1 million to allow the London Land Commission to create a comprehensive database of public sector and brownfield land.</li></ul><p> </p><p> </p><p> </p><ul><li>£7 million to the Greater London Authority to support the development of the Croydon Growth Zone. This could unlock over 4,000 homes and 10,000 jobs.</li></ul><p> </p><p> </p><p> </p><ul><li>£97 million of funding and a ring-fenced local 50% share of business rate growth to support the London Borough of Barnet and the Greater London Authority’s plans for the regeneration of Brent Cross. This will unlock approximately 7,500 homes of which at least 15% will be affordable.</li></ul><p> </p><p> </p><p> </p><ul><li>Consult on giving greater powers over planning on sightlines and wharves to the Mayor of London, allowing the Mayor to accelerate provision of new homes by reducing planning delays.</li></ul><p> </p><p><strong><em>Affordable housing investment</em></strong></p><p> </p><p>Government funding for new affordable housing in London is as follows: 2010-11: £1.1 billion (outturn), 2011-12: £712 million (outturn), 2012-13: £400 million (budget), 2013-14: £392 million (budget); 2014-15: £516 million (budget). However, this understates the total expenditure on new affordable housing in this Parliament. Across England, our affordable housing programme in 2011-15 is delivering £19.5 billion of public and private investment in affordable housing; about a quarter of which is being provided in London.</p><p> </p><p>This investment continues to contribute to the provision of new affordable homes for Londoners, of which 51,300 had already been delivered in London between April 2010 and the end of September 2014.</p><p> </p><p>A further £1.07 billion has been allocated from the 2015-18 Affordable Homes Programme, to deliver another 32,000 new affordable homes in London. In addition a further £180 million has been allocated from the Affordable Homes Guarantee Programme to deliver 8,700 homes. The Greater London Authority has so far announced initial grant allocations of £404 million to deliver 18,000 new homes and are now inviting further bids on a continuous market engagement basis. Again, the grant funding understates the total anticipated expenditure on affordable housing. We will deliver a total of 275,000 new affordable homes across England in 2015-20, with £38 billion of public and private investment. London’s allocation for 2018-20 has not been finalised.</p><p> </p><p><strong><em>Building more rented accommodation</em></strong></p><p> </p><p>The London Housing Bank is a new housing fund intended as a springboard to home ownership for aspirational working households on lower incomes. Through London Housing Bank, we are providing the Greater London Authority with £200 million of low-cost loan funding to deliver 3,000 – 4,000 new homes by March 2018.</p><p> </p><p>The Greater London Authority has already announced the first allocations of funding from the London Housing Bank, which will help deliver intermediate rental homes. These schemes include: Peabody Homes in Thamesmead; Isis part of the wider Hale Wharf regeneration site; and Quintain part of the continued regeneration of Wembley Park.</p><p> </p><p>Under our £1 billion Build to Rent fund we have contracted 4 schemes in London worth over £63 million and delivering 671 homes for private rent.</p><p> </p><p><strong><em>Improving social housing</em></strong></p><p> </p><p>We have awarded Decent Homes Backlog Funding of £821 million to 14 London Boroughs. This funding has so far made 42,110 homes decent. Gap funding granted to stock transfer landlords of £24 million has helped ensure that less than 0.9% of their stock failed the Decent Homes Standard at the end of March 2014.</p><p> </p><p>A further £145 million has been awarded to 9 London Boroughs to tackle their remaining Decent Homes Backlog. This will help to ensure that no more than 10% of stock in each local authority is non-decent by April 2016.</p><p> </p><p>We have also taken steps to protect leaseholders from excessive works charges imposed by local authorities.</p><p> </p><p><strong><em>Reducing empty housing</em></strong></p><p> </p><p>We have provided the Greater London Authority with £29 million to bring 1,600 empty homes back into use as affordable housing. Our full package of reforms to tackle empty housing is outlined in the written answer of 17 March 2015, Question 227326.</p><p> </p><p>London Boroughs have been allocated a total of £720 million of New Homes Bonus funding for 2011-2016, recognising over 140,000 additions to stock, and over 15,000 long-term empty properties returned to use. Almost 50,000 of these also received the premium for affordable homes.</p><p> </p><p><strong><em>Supporting self-build and custom build</em></strong></p><p> </p><p>In July 2012 we launched the Custom Build Homes Loan Fund and we delegated £5 million to the Greater London Authority to administer schemes in London. Bids exceeding this were submitted to the Greater London Authority and £4.8 million was allocated. We have exempted self-builders from Community Infrastructure Levy and Section 106 tariffs.</p><p> </p><p><strong><em>Promoting home ownership schemes</em></strong></p><p> </p><p>Since the start of the Help to Buy scheme in March 2012, over 5,300 families across London have brought a home using the support of a Government loan or guarantee, of which over 4,200 sales were to first-time buyers. This includes 2,430 under the Equity Loan sales scheme (of which 2,304 were to first-time buyers), 2,175 under the Mortgage Guarantee sales (of which 1,955 to first-time buyers) and 721 Newbuy sales (data is not available for the number of first-time buyers).</p><p> </p><p>We have reinvigorated the Right to Buy, with a proportion of the sales receipts being used to build new housing. This increases housing supply, moves people up the housing ladder and gets people off waiting lists.</p><p> </p><p><strong><em>Supporting locally-led regeneration schemes</em></strong></p><p> </p><p>We, with the Mayor, are investing each investing £200 million to create 20 new Housing Zones which will deliver 50,000 homes in London. The Mayor announced the first eleven Housing Zones in London in February 2015.</p><p> </p><p>We are working with the Greater London Authority and Transport for London to unlock 11,000 homes at Barking Riverside.</p><p> </p><p>We have invested around £125 million through Get Britain Building for twenty two schemes which has resulted in starts for 3,000 homes. The schemes include:</p><p> </p><p>Brentford Locks West – Get Britain Building funding enabled the first phase of this mixed use scheme by Isis Waterside Development to be delivered, bringing forward the first three blocks which deliver a total of 150 homes.</p><p> </p><p>Grahame Park, Brent – Get Britain Building funding unlocked a phase of this major regeneration scheme that had stalled. The first block of homes was completed in March 2014 with the final homes due to complete in March 2015.</p><p> </p><p>Lewisham Gateway - Get Britain Building funding will deliver 193 units and indirectly support the delivery of an additional 701 homes.</p><p> </p><p>We have shortlisted four housing estates in London for a share of a £150 million Government loan fund for Estate Regeneration. These schemes are in Grahame Park, in Barnet; Blackwall Reach and New Union Wharf, in Tower Hamlets and Aylesbury Estate, in Southwark. They would provide more than 8,000 new homes, of which more than 3,000 would be additional homes</p><p> </p><p>The Government announced in 2012 a UK Guarantee which would allow the Mayor of London to borrow £1 billion at a new preferential rate from the Public Works Loan Board to support the Northern Line Extension. We have aslo recently made regulations allowing the retention of 100% of business rates growth in the area from which to fund the borrowing. The extension is critical to the realisation of the £8 billion Battersea Power Station redevelopment, as well as the wider regeneration of the Vauxhall and Nine Elms area.</p><p> </p><p>Surplus Public Sector Land capable of delivering almost 28,000 homes has been sold in London. This was critical towards helping us achieve our wider ambition to dispose of land for 100,000 homes across England by the end of March 2015.</p><p> </p><p>We have supported a number of other regeneration projects in London. These include:</p><p> </p><p> </p><p> </p><ul><li>£141 million capital grant to the Greater London Authority for Olympicopolis – this project aims to develop a new education and cultural quarter on the Olympic Park.</li></ul><p> </p><p> </p><p> </p><ul><li>£10 million capital funding for the London Enterprise Fund to support the regeneration of Croydon and Tottenham (2011-12).</li></ul><p> </p><p> </p><p> </p><ul><li>Royal Albert Docks Enterprise Zone - we awarded a grant of £12 million from the ‘Building Foundations for Growth’ fund which is designed to accelerate progress on the zones to maximise long-term job creation. This supports the Mayor’s priority for growth in East London and building on past 30 years of regeneration in the wider area. Regeneration of the Royals will support the convergence of East London with the wider city area.</li></ul><p> </p><p><strong><em>Tackling homelessness and rough sleeping</em></strong></p><p> </p><p>We have supported the Mayor in tackling homelessness in London through:</p><p> </p><p> </p><p> </p><ul><li>£34 million grant to tackle rough sleeping across London;</li></ul><p> </p><p> </p><p> </p><ul><li>Developing a pioneering £5 million Social Impact Bond to improve the outcomes for a large group of persistent rough sleepers in London;</li></ul><p> </p><p> </p><p> </p><ul><li>Providing £3.8 million from the Homelessness Transition Fund for the No Second Night Out scheme to help new rough sleepers off the street quickly in London; and</li></ul><p> </p><p> </p><p> </p><ul><li>Allocating £2.8 million of Single Homelessness funding in 2011/12 to take forward a package of measures to prevent and tackle single homelessness, including rough sleeping.</li></ul><p> </p><p>In addition we have provided £167 million Homelessness Prevention Grant to local authorities in London to tackle homelessness and rough sleeping.</p><p> </p><p>There is more to do, but I hope this illustrates the decision action taken by this Government to build more affordable homes and help people move on and up the housing ladder.</p>","Lewis, Brandon",2015-03-26,Labour
"Raab, Dominic","To ask the Secretary of State for Communities and Local Government, how many residential properties on brownfield land (a) in total and (b) as a proportion of all residential property sales were sold in each of the last five years.",219417,Esher and Walton,2014-12-18,"<p>The Department publishes data on residential property sales, based on Land Registry data. These are available in Live Tables 588 (annual) and 584 (quarterly) at: <a href=""https://www.gov.uk/government/statistical-data-sets/live-tables-on-housing-market-and-house-prices"" target=""_blank"">https://www.gov.uk/government/statistical-data-sets/live-tables-on-housing-market-and-house-prices</a><br><br>The Department does not, however, collect data on the proportion of these properties that were built on brownfield land.</p>","Lewis, Brandon",2015-01-05,Conservative
"Brown, Lyn","To ask the Secretary of State for Communities and Local Government, with reference to his Written Statement of 18 December 2014, HCWS154, on integration update, what funding he has provided for each of the projects and activities listed as previously funded.",219487,West Ham,2014-12-18,<p>The attached tables give a breakdown of expenditure on the specific integration projects and activities which were included in the Written Ministerial Statement.</p>,"Williams, Stephen",2015-01-15,Labour
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, what the gender balance is of staff working in the Ministerial office of the Parliamentary Under-Secretary of State in his Department, the hon. Member for Keighley.",219474,Leicester South,2014-12-18,"<p>My Ministerial office is staffed by four full time employees of the Department, two of whom are male and two female. With regard to ethnicity, three of my office are White British and one is British Asian Indian.<br><br>As the hon. Member will be aware from his time as a special adviser in the Treasury, ministerial private offices are a key link in handling ministerial correspondance, organising the ministerial diaries, supporting ministers on external engagements and visits, conveying Minister's views to officials and overseeing the provision of advice to Ministers, handling communications and policy discussions with other Government Departments, and providing Ministers with general information and views from their Departments.<br><br>We have cut the administrative costs of private offices by 30% compared to the last administration. The cost of ministerial private offices represents just 0.4% of the Department's overall running costs.</p>","Hopkins, Kris",2015-02-26,Labour (Co-op)
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, what the ethnic composition is of staff working in the Ministerial office of the Parliamentary Under-Secretary of State in his Department, the hon. Member for Keighley.",219475,Leicester South,2014-12-18,"<p>My Ministerial office is staffed by four full time employees of the Department, two of whom are male and two female. With regard to ethnicity, three of my office are White British and one is British Asian Indian.<br><br>As the hon. Member will be aware from his time as a special adviser in the Treasury, ministerial private offices are a key link in handling ministerial correspondance, organising the ministerial diaries, supporting ministers on external engagements and visits, conveying Minister's views to officials and overseeing the provision of advice to Ministers, handling communications and policy discussions with other Government Departments, and providing Ministers with general information and views from their Departments.<br><br>We have cut the administrative costs of private offices by 30% compared to the last administration. The cost of ministerial private offices represents just 0.4% of the Department's overall running costs.</p>","Hopkins, Kris",2015-02-26,Labour (Co-op)
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, how many staff are employed on zero-hours contracts in the office of the Parliamentary Under-Secretary of State in his Department, the hon. Member for Keighley.",219476,Leicester South,2014-12-18,<p>None.</p>,"Hopkins, Kris",2015-01-15,Labour (Co-op)
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, how many unpaid (a) interns and (b) other staff work in the office of the Parliamentary Under-Secretary of State in his Department, the hon. Member for Keighley.",219477,Leicester South,2014-12-18,"<p>None.</p><p> </p><p>More broadly, the Department is committed to offering internships through a number of Whitehall and departmental programs. The majority of our interns are recruited from central Civil Service Diversity programs. This includes the Whitehall Internship, a 2 week funded residential placement aimed at improving workplace skills for students aged 16-18 from underrepresented groups, and the Fast Stream Summer Diversity Internship, which aims to encourage a more diverse mix of applicants for the Civil Service Fast Stream program. Our departmental internships are short-term development opportunities hosted by the Department, which are advertised on the Civil Service jobs website.</p>","Hopkins, Kris",2015-01-15,Labour (Co-op)
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, how many interns are employed to work in the office of the Parliamentary Under-Secretary of State in his Department, the hon. Member for Keighley.",219478,Leicester South,2014-12-18,"<p>None.</p><p> </p><p>More broadly, the Department is committed to offering internships through a number of Whitehall and departmental programs. The majority of our interns are recruited from central Civil Service Diversity programs. This includes the Whitehall Internship, a 2 week funded residential placement aimed at improving workplace skills for students aged 16-18 from underrepresented groups, and the Fast Stream Summer Diversity Internship, which aims to encourage a more diverse mix of applicants for the Civil Service Fast Stream program. Our departmental internships are short-term development opportunities hosted by the Department, which are advertised on the Civil Service jobs website.</p>","Hopkins, Kris",2015-01-15,Labour (Co-op)
"Brown, Lyn","To ask the Secretary of State for Communities and Local Government, with reference to his Written Statement of 18 December 2014, HCWS154, on integration update, what funding he provided to Faith Minorities in Action Project through the Muslim Charities Forum until his decision to terminate that funding.",219484,West Ham,2014-12-18,"<p>My Department awarded a contract to the Muslim Charities Forum to deliver the Faith Minorities in Action project, designed to encourage integration by promoting inter-faith work, the role of women in faith, tackling youth crime, and also to provide child protection training.</p><p> </p><p> </p><p> </p><p>Following a grant agreement made in January 2014, we provided two tranches of payments to them of £18,397 in 2013-14 and £92,772 in 2014-15 respectively.</p><p> </p><p> </p><p> </p><p>Following a formal review of their work and actions to date, for the reasons outlined in December’s Written Ministerial Statement, we have now terminated their grant funding, meaning they will not receive the further £138,030 of funding which was due. We will be seeking alternative organisations to continue with this programme.</p><p> </p><p> </p><p> </p><p>We have been very clear that we will only fund programmes and organisations that actively encourage integration and uphold fundamental British values.</p><p> </p><p> </p><p> </p>","Williams, Stephen",2015-01-12,Labour
