"","Document_Number","Question_ID","Question_Text","Answer_Text","Question_MP","MP_Party","MP_Constituency","Answer_MP","Date","Answer_Date","Topic","Topic_Keywords"
"1186",1186,"52038","To ask the Secretary of State for International Trade, withy reference to the response by the Minister of State for International Trade and Investment to the Oral Question of 3 November 2016, Official Report, column 1031, and pursuant to the Answer of 13 October 2016 to Question 46432, how many (a) trade policy experts and (b) trade negotiators the Government currently employs; and how many such experts and negotiators it aims to employ by March 2017.","<p>The Department for International Trade already has a strong and capable trade policy team which has more than doubled in size since 23 June. Over the coming months we will be developing that team to build the world class negotiating strengths needed to deliver the best outcomes for the UK. They will have the depth and breadth of expertise to handle the full range of sectoral and cross-cutting issues that arise in trade agreements, supported by analysts and lawyers.</p><p> </p>","Debbonaire, Thangam","Labour","Bristol West","Hands, Greg",2016-11-07,2016-11-14,45,"october, 2016, december"
"1187",1187,"52039","To ask the Secretary of State for International Trade, pursuant to the Answer of 31 October 2016 to Question 50357, what the timeframe is for evaluating (a) feedback and (b) the overall effect of the British House project; and when that information will be published.","<p>Officials from the Department for International Trade are currently analysing the responses we have received from visitors to the British House. Further responses are being followed-up to ensure a comprehensive evidence base on which to draw conclusions. The impact of the House will be measured against a return of HMG’s investment (ROI) in line with National Audit Office requirements (NAO) as well as the contribution the British House has made to the GREAT Britain campaign.</p><p>It is expected that a summary report for approval will be submitted to Ministers in January.</p>","Burden, Richard","Labour","Birmingham, Northfield","Garnier, Mark",2016-11-07,2016-11-14,45,"october, 2016, december"
"1188",1188,"51884","To ask the Secretary of State for International Trade, if he will make an assessment of the potential merits of the UK abolishing all tariffs after the UK has left the EU.","<p>Free trade is and will remain fundamental to the prosperity of the United Kingdom and the world economy. The historic decision of the British people to leave the European Union has created a golden opportunity for the UK to become a world leader in free and fair trade. The detail of future UK customs policy, including tariff rates, is for now contingent on negotiations with the European Union and the Government will not provide a running commentary on these negotiations.</p>","Shapps, Grant","Conservative","Welwyn Hatfield","Hands, Greg",2016-11-04,2016-11-14,85,"eu, replicate, leaves"
"1189",1189,"51885","To ask the Secretary of State for International Trade, if he will pursue a free trade deal between the UK and South Africa after the UK has left the EU.","<p>The Government is currently reviewing its trade policy as the UK prepares to leave the EU. This offers us an opportunity to forge a new role for ourselves in the world: to negotiate and design, in time, our own trade arrangements with <del class=""ministerial"">African</del> countries<ins class=""ministerial""> like South Africa</ins>.</p>","Shapps, Grant","Conservative","Welwyn Hatfield","Hands, Greg",2016-11-04,2016-11-14,85,"eu, replicate, leaves"
"1190",1190,"51888","To ask the Secretary of State for International Trade, what plans he has to pursue free trade deals with African nations after the UK has left the EU.","<p>The Government is currently reviewing its trade policy as the UK prepares to leave the EU. This offers us an opportunity to forge a new role for ourselves in the world: to negotiate and design, in time, our own trade arrangements with African countries.</p>","Shapps, Grant","Conservative","Welwyn Hatfield","Hands, Greg",2016-11-04,2016-11-14,85,"eu, replicate, leaves"
"1191",1191,"51880","To ask the Secretary of State for International Trade, which developing nations he is planning to negotiate free trade deals with after the UK has left the EU.","<p>The Government is currently reviewing its trade policy as the UK prepares to leave the EU. This offers us an opportunity to forge a new role for ourselves in the world: to negotiate and design, in time, our own trade arrangements with developing countries.</p>","Shapps, Grant","Conservative","Welwyn Hatfield","Hands, Greg",2016-11-04,2016-11-14,85,"eu, replicate, leaves"
"1192",1192,"51810","To ask the Secretary of State for International Trade, what steps he is taking to ensure that future UK Trade Defence Instruments effectively guard against protectionist dumping.","<p>This department is working to ensure that the UK will have in place an effective trade defence remedies framework and will be able to take action against unfair trading practices, upon the UK’s departure from the EU.</p>","Bridgen, Andrew","Conservative","North West Leicestershire","Garnier, Mark",2016-11-03,2016-11-09,49,"links, qatar, paper"
"1193",1193,"51790","To ask the Secretary of State for International Trade, what work his Department has undertaken on developing affordable, accessible and adequate UK trade defence instruments.","<p>This department is working to ensure that the UK will have in place an effective trade defence remedies framework and will be able to take action against unfair trading practices, upon the UK’s departure from the EU.</p>","Bridgen, Andrew","Conservative","North West Leicestershire","Garnier, Mark",2016-11-03,2016-11-09,49,"links, qatar, paper"
"1194",1194,"51744","To ask the Secretary of State for International Trade, when the Government plans to appoint a new trade envoy to South Africa.","<p>The Prime Minister and the Department for International Trade are currently reviewing the Trade Envoy programme. South Africa remains of critical importance to the UK and is a market with which we continue to have a strong bilateral relationship.</p>","Onwurah, Chi","Labour","Newcastle upon Tyne Central","Garnier, Mark",2016-11-02,2016-11-07,84,"africa, south, spent"
"1195",1195,"51639","To ask the Secretary of State for International Trade, whether he has consulted the Office of Gas and Electricity Markets on the implications for its remit of the draft Transatlantic Trade and Investment Partnership.","<p>The lead department on the Transatlantic Trade and Investment Partnership (TTIP) was previously the Department for Business, Innovation and Skills (BIS) and is now the Department for International Trade. BIS established a process for regular cross-Whitehall engagement with relevant parts of Government to ensure matters arising from the TTIP discussions have been considered appropriately.</p>","Goodman, Helen","Labour","Bishop Auckland","Garnier, Mark",2016-11-02,2016-11-09,62,"investment, direct, transatlantic"
"1196",1196,"51637","To ask the Secretary of State for International Trade, whether he has consulted the Competition and Markets Authority on the implications for its remit of the draft Transatlantic Trade and Investment Partnership.","<p>The lead department on the Transatlantic Trade and Investment Partnership (TTIP) was previously the Department for Business, Innovation and Skills (BIS) and is now the Department for International Trade. BIS established a process for regular cross-Whitehall engagement with relevant parts of Government to ensure matters arising from the TTIP discussions have been considered appropriately.</p>","Goodman, Helen","Labour","Bishop Auckland","Garnier, Mark",2016-11-02,2016-11-09,62,"investment, direct, transatlantic"
"1197",1197,"51559","To ask the Secretary of State for International Trade, what proportion of women are employed by his Department on an inner London pay structure in the following pay grades (a) Administrative Assistant, (b) Administrative Officer, (c) Executive Officer, (d) Higher Executive Officer, (e) Fast Streamer, (f) Senior Executive Officer, (g) Grade Seven, (h) Grade Six, (i) Senior Civil Service Band 1, (j) Senior Civil Service Band 1A, (k) Senior Civil Service Band 2 and (l) Senior Civil Service Band 3.","<p>Following her appointment on 13 July 2016 the Prime Minister established the Department for International Trade (DIT). The DIT aggregates UK Trade and Investment (UKTI), UK Export and Finance (UKEF), Trade Policy Units from the Department for Business, Energy &amp; Industrial Strategy (BEIS), as well as some new hires.</p><p>Until such time as a transfer of functions order establishes my Rt hon. Friend the Secretary of State for International Trade as a corporation sole, DIT remains a unified Foreign and Commonwealth Office (FCO) and Department for Business, Energy &amp; Industrial Strategy (BEIS) department for accounting purposes. The transfer of functions order (No 2016/ 992) laid on 19 October 2016 will come into effect on 9 November 2016.</p><p>As DIT is currently being formed, details of the staff that the Department employs is being finalised, whilst employee transfers and recruitment are taking place.</p>","West, Catherine","Labour","Hornsey and Wood Green","Garnier, Mark",2016-11-02,2016-11-09,53,"seconded, staff, summit"
"1198",1198,"51589","To ask the Secretary of State for International Trade, if he will make it his Department's policy to refuse future trade deals between the UK and countries that criminalise consensual same-sex conduct.","<p>The Prime Minister has established the Department for International Trade to promote British trade across the world, and the Department’s ministers will provide further information on its strategy and policies over the coming months.</p><p>The UK has a strong history in protecting human rights. While we remain members of the EU, we will continue to support a trade liberalising agenda and the UK will participate constructively in EU decision making on trade issues, including on human rights requirements. The UK has long supported the promotion of our values globally and this will continue as we leave the EU.</p>","McDonald, Stewart Malcolm","Scottish National Party","Glasgow South","Garnier, Mark",2016-11-02,2016-11-09,81,"terms, deal, countries"
"1199",1199,"51622","To ask the Secretary of State for International Trade, how much his Department has spent on agency workers in each of the last five years.","<p>The Department for International Trade (DIT) has been forged out of the forerunner (non-ministerial) Department UK Trade and Investment (UKTI) and has assumed the Trade Policy Unit responsibilities previously held by the Department for Business Innovation and Skills (BIS). My Rt hon Friend the Secretary of State for International Trade also has responsibility for UK Export Finance (the Export Credits Guarantee Department), which has its own budget.</p><p>The budget of the department is currently being established and will be submitted to Parliament later this financial year.</p>","Farron, Tim","Liberal Democrat","Westmorland and Lonsdale","Garnier, Mark",2016-11-02,2016-11-09,34,"five, years, four"
"1200",1200,"HL2954","To ask Her Majesty’s Government what assessment they have made of the future relationship between the UK and the World Trade Organisation following the UK's withdrawal from the EU.","<p>The UK is a founding Member of the World Trade Organisation in its own right. We will update the terms of our membership as necessary and will work closely with other members to minimise disruption to our trading relationships.</p><p> </p>","Lord Patten","Not found",NA,"Lord Price",2016-11-02,2016-11-08,58,"withdrawal, quota, need"
"1201",1201,"HL2955","To ask Her Majesty’s Government when they last held discussions with the World Trade Organisation's Director General; and when they next expect to meet him.","<p>My Rt hon Friend the Secretary of State for International Trade last met with the World Trade Organisation Director General on the 27<sup>th</sup> September 2016, and expects to meet him shortly.</p><p> </p>","Lord Patten","Not found",NA,"Lord Price",2016-11-02,2016-11-08,40,"commence, sick, transacted"
"1202",1202,"51485","To ask the Secretary of State for International Trade, whether the Government plans to provide a mechanism for (a) British citizens, (b) the voluntary sector and non-governmental organisations, (c) local authorities, (d) the devolved administrations and (e) Parliament to have an input on the terms and priorities of the bilateral trade deals the UK will negotiate when it leaves the EU.","<p>Engaging with stakeholders will play a vital role in informing the development of the UK’s approach to trade. We are currently engaging with a wide range of stakeholders and over the coming weeks and months we will continue to do so.</p><p>We have established the <a href=""mailto:trade.consultation@trade.gsi.gov.uk"" target=""_blank"">trade.consultation@trade.gsi.gov.uk</a> mailbox as the existing mechanism for receiving input from external stakeholders. We will continue to monitor the effectiveness of this approach as we get closer to the time when we may be negotiating trade deals.</p>","Godsiff, Roger","Labour","Birmingham, Hall Green","Garnier, Mark",2016-11-01,2016-11-04,95,"automotive, citizens, environment"
"1203",1203,"51217","To ask the Secretary of State for International Trade, what steps he is taking to establish and facilitate civil society dialogue when negotiating trade agreements between the UK and other countries (a) during negotiations on the UK leaving the EU and (b) after the UK leaves the EU.","<p>The Prime Minister has been clear that, as we leave the EU, we will make Britain a country that truly works not just for a privileged few, but for everybody.</p><p>Dialogue with civil society will play a vital role in informing the development of the UK’s approach to trade. Over the coming weeks and months we will be engaging with a wide range of stakeholders, including civil society groups, both in the UK and internationally.</p>","Debbonaire, Thangam","Labour","Bristol West","Garnier, Mark",2016-10-31,2016-11-03,43,"region, royce, rolls"
"1204",1204,"51148","To ask the Secretary of State for International Trade, what steps he is taking to ensure that the UK secures a trade agreement with Israel for pharmaceutical products after the UK ceases to be party to the EU-Israel mutual recognition agreement on pharmaceutical certificates.","<p>The UK and Israel have a strong and important trading relationship and the pharmaceutical sector is strategically important for the United Kingdom. Whilst it would be wrong to set out unilateral positions at this stage, we are committed to working towards a smooth transition for businesses to minimise disruption to exports and investment as we leave the EU.</p><p> </p>","Williams, Craig","Conservative","Cardiff North","Garnier, Mark",2016-10-31,2016-11-08,88,"secure, pass, israel"
"1205",1205,"51251","To ask the Secretary of State for International Trade, how many jobs were created in the UK by Israeli companies in 2015; and what steps his Department is taking to encourage more Israeli companies to trade in the UK.","<p>UK Trade and Investment, now known as the Department for International Trade, was actively involved in assisting 29 Israeli companies to set up or expand their operations in the UK and create 560 new UK jobs in 2015.</p><p>The UK is the number one destination for Israeli FDI in Europe and there are now more than 300 Israeli companies established in the UK.</p><p>Israel is an important trading partner for the UK and we are committed to further strengthening our trade and investment relationship.</p>","Mackintosh, David","Conservative","Northampton South","Garnier, Mark",2016-10-31,2016-11-08,85,"eu, replicate, leaves"
"1206",1206,"51107","To ask the Secretary of State for International Trade, with which African countries his Department plans to prioritise trade deals after the UK has left the EU.","<p>The Government is currently reviewing its trade policy as the UK prepares to leave the EU. This offers us an opportunity to forge a new role for ourselves in the world: to negotiate and design, in time, our own trade arrangements. We recognise the need for a smooth transition which minimises disruption to our trading relationship with African countries.</p>","Shapps, Grant","Conservative","Welwyn Hatfield","Garnier, Mark",2016-10-31,2016-11-08,81,"terms, deal, countries"
"1207",1207,"51105","To ask the Secretary of State for International Trade, what steps his Department is taking to promote the ratification of World Trade Organisation rules and improve border and custom clearance procedures within the African continent.","<p>The Department for International Trade is working with others to understand the issues which African countries face in implementing the World Trade Organisation (WTO) Agreement on Trade Facilitation and to encourage ratification of the Agreement by all WTO Members. The UK, through the Department for International Development, has committed nearly £180 million between 2013 and 2022 to support African and other developing countries to implement this Agreement to reduce red tape at the border.</p><p> </p><p> </p>","Shapps, Grant","Conservative","Welwyn Hatfield","Garnier, Mark",2016-10-31,2016-11-08,61,"custom, origin, rules"
"1208",1208,"51062","To ask the Secretary of State for International Trade, how many freedom of information requests have been submitted to his Department since July 2016; how many such requests the Department has responded to; how many such requests the Department has responded to within 20 working days; and for what number of days the longest outstanding request has been awaiting response.","<p>Details of the Department for International Trade’s handling of requests under the Freedom of Information Act from the Department’s formation until 30 September 2016 will be published by the Cabinet Office later this year on <a href=""http://www.gov.uk/"" target=""_blank"">www.Gov.uk</a>. Statistics for quarter four of the year (October – December 2016) will be published at the same location in the New Year.</p><p> </p><p>As official statistics, disclosure of the information prior to its publication is prohibited by the Statistics and Registration Services Act 2007 and the Pre-release Access to Official Statistics Order 2008.</p>","Gardiner, Barry","Labour","Brent North","Garnier, Mark",2016-10-31,2016-11-03,92,"freedom, request, information"
"1209",1209,"907077","To ask the Secretary of State for International Trade, what estimate he has made of the potential cost to businesses of no longer having access to tariff-free trade with other EU Member States.","<p>The Government will work hard to get the best deal for Britain. The PM has made it clear that we want to maximise access to free trade to allow British companies to trade with the EU.</p><p>The deal we negotiate will be bespoke, and we will make the most of the opportunities that our departure presents to do business right across the globe.</p>","Bradshaw, Ben","Labour","Exeter","Fox, Dr Liam",2016-10-31,2016-11-03,51,"access, food, tradeshow"
"1210",1210,"907071","To ask the Secretary of State for International Trade, what steps his Department is taking to increase food and farming exports.","<p>Increasing food and farming exports is a priority, with products sold in over 200 countries around the world and we are ambitious to do more. My Department is leading 12 food and agricultural technology export campaigns covering 24 key markets We have just launched our International Food and Drink Action Plan setting out how Government and industry will work together to increase exports even further.</p>","Parish, Neil","Conservative","Tiverton and Honiton","Garnier, Mark",2016-10-31,2016-11-03,51,"access, food, tradeshow"
"1211",1211,"907073","To ask the Secretary of State for International Trade, what assessment he has made of the potential merits of different possible trading arrangements with the EU for pharmaceuticals exports after the UK leaves the EU.","<p>The pharmaceutical sector is strategically important for the United Kingdom and we are having an active and ongoing dialogue with industry. We want the best possible arrangements for trade in all goods and services with the EU, including the pharmaceutical sector.</p><p> </p>","Zeichner, Daniel","Labour","Cambridge","Hands, Greg",2016-10-31,2016-11-03,85,"eu, replicate, leaves"
"1212",1212,"907075","To ask the Secretary of State for International Trade, what discussions he has had with the Department for Environment, Food and Rural Affairs on the potential effect of trade tariffs on agricultural products on the agriculture industry after the UK leaves the EU.","<p>We are working closely with both the Department for Environment, Food and Rural Affairs and the Department for Exiting the EU to ensure that we obtain the best possible arrangements for our agricultural trade both with the EU and the rest of the world. We are not going to give a running commentary on those discussions at this stage.</p>","Cameron, Dr Lisa","Scottish National Party","East Kilbride, Strathaven and Lesmahagow","Garnier, Mark",2016-10-31,2016-11-03,95,"automotive, citizens, environment"
"1213",1213,"50882","To ask the Secretary of State for International Trade, what proportion of products and produce exported from Scotland to the rest of the UK are passported for consumption in nations that are members of the EU.","<p>The Department for International Trade does not hold such data. The Scottish Government (Export Statistics Scotland 2014) provides estimates of Scottish exports to the rest of the UK but it does not contain information on whether these products and produce are ultimately destined for other EU members.</p>","Monaghan, Dr Paul","Scottish National Party","Caithness, Sutherland and Easter Ross","Garnier, Mark",2016-10-28,2016-11-07,97,"scotland, england, high"
"1214",1214,"50883","To ask the Secretary of State for International Trade, what proportion of products and produce manufactured in Scotland are exported from Scotland to the rest of the UK.","<p>In 2014 (latest year available), an estimated 44% of Scottish manufacturing exports were destined for the rest of the UK.</p><p>(<strong>Source: </strong><strong>Export Statistics Scotland 2014, Scottish Government</strong>)</p>","Monaghan, Dr Paul","Scottish National Party","Caithness, Sutherland and Easter Ross","Garnier, Mark",2016-10-28,2016-11-07,97,"scotland, england, high"
"1215",1215,"50897","To ask the Secretary of State for International Trade, what plans he has to promote trade with other Commonwealth nations.","<p>We already enjoy excellent trading relationships with our Commonwealth partners and we are committed to strengthening these further. In March 2017, the UK is co-hosting, with Malta, the inaugural Commonwealth Trade Ministers’ Meeting in London. This will be an excellent opportunity to promote greater trade and investment within the Commonwealth.</p><p>We will further strengthen our relations through bilateral engagement and the range of activities and support we offer globally such as trade fairs, events, missions, and bespoke support for individual businesses. In addition, UK Export Finance has significant appetite to help exporters win, fulfil and get paid for business in Commonwealth nations, and welcomes new applications for support.</p>","Elmore, Chris","Labour","Ogmore","Garnier, Mark",2016-10-28,2016-11-07,5,"commonwealth, employed, countries"
"1216",1216,"HL2784","To ask Her Majesty’s Government whether they intend to maintain, or improve, Commonwealth Caribbean trade with, and preferential access to, the UK market, particularly in relation to commodities such as bananas and sugar, after the UK leaves the EU; and if so, how that will be achieved.","<p>The Government is currently reviewing its trade policy as the UK prepares to leave the EU. This offers us an opportunity to forge a new role for ourselves in the world: to negotiate and design, in time, our own trade arrangements, including with our 52 Commonwealth partners. We recognise the need for a smooth transition which minimises disruption to our trading relationship with the Carribean.</p>","Baroness Kinnock of Holyhead","Not found",NA,"Lord Price",2016-10-27,2016-11-01,81,"terms, deal, countries"
"1217",1217,"HL2785","To ask Her Majesty’s Government what assessment they have made of whether the UK will still be able to trade under the existing EU free trade agreements once the UK has left the EU.","<p>The UK remains committed to being a world leader in free trade, working with a range of partners to strengthen our economic ties. We recognise the need for a smooth transition which minimises disruption to our trading relationships. We are considering the options for this and will of course work with our EU and international partners in taking it forward. We are taking advantage of all the opportunities available to us to ensure that Britain becomes the global leader in free trade once we leave the EU.</p>","Baroness McIntosh of Pickering","Not found",NA,"Lord Price",2016-10-27,2016-11-09,16,"existing, free, seek"
"1218",1218,"50627","To ask the Secretary of State for International Trade, what recent estimate he has made of the level of procurement of British steel by his Department since it was established.","<p>The information is not centrally held in the form requested. Over the last year Government has acted to level the playing field for UK steel producers in light of the complex global challenges faced by the UK steel sector. Last December Government issued guidance to central government departments on how to ensure that they take full account of the value provided by UK steel producers when conducting their procurement activities. This guidance is also being extended to the wider public sector.</p>","Kinnock, Stephen","Labour","Aberavon","Garnier, Mark",2016-10-27,2016-11-04,71,"trends, made, estimate"
"1219",1219,"50688","To ask the Secretary of State for International Trade, with which governments of non-EU countries he has discussed future trade agreements since his Department was created.","<p>We will take advantage of all the opportunities available to us to ensure that Britain becomes the global leader in free trade once we leave the EU. As the Prime Minister has recently said, countries including Canada, China, India, Mexico, Singapore and South Korea have already told us they would welcome talks on future free trade agreements. And we have already agreed to start scoping discussions on trade agreements with Australia. More recently, my Rt. Hon Friend the Secretary of State for International Trade announced the establishment of a UK-New Zealand trade policy dialogue that will cover market access and trade policy issues of mutual interest.</p><p> </p>","Tomlinson, Justin","Conservative","North Swindon","Garnier, Mark",2016-10-27,2016-11-04,64,"governments, opportunities, future"
"1220",1220,"50465","To ask the Secretary of State for International Trade, with reference to the Written Ministerial Statement of 6 December 2010, Official Report, column 7WS, what consideration his Department has given to the articles of the UN Convention on the Rights of the Child when making new policy and legislation since May 2015.","<p>Since the Department for International Trade was created in July 2016, we have been subject to the same Cabinet Office guidance detailed in the answer provided by my hon. Friend the Minister of State for Vulnerable Children and Families on 1 November 2016, to question UIN <a href=""http://www.parliament.uk/business/publications/written-questions-answers-statements/written-question/Commons/2016-10-26/50471/"" target=""_blank"">50471</a>.</p><p> </p>","Hayman, Sue","Labour","Workington","Garnier, Mark",2016-10-26,2016-11-03,89,"human, rights, protect"
"1221",1221,"50508","To ask the Secretary of State for International Trade, how much his Department has spent on consultancy from advertising companies since its establishment for (a) public campaigns and (b) other advice; and if he will make a statement.","<p>The Department has spent no money on consultancy services from advertising companies since its establishment.</p><p> </p><p>The Department has spent £890,247 in a range of procured marketing services from our contracted marketing agency to support national and international marketing campaigns since the start of July 2016.</p><p> </p>","Burden, Richard","Labour","Birmingham, Northfield","Garnier, Mark",2016-10-26,2016-11-03,72,"public, purse, cost"
"1222",1222,"50357","To ask the Secretary of State for International Trade, what the cost to the public purse was of the UKTI British House project in Rio; what the aims of that project were; and what steps his Department has taken to assess its effectiveness towards those aims.","<p>The British House in Rio de Janeiro, Brazil during the 2016 Olympics and Paralympics was a unique partnership between the British Olympic Association, the British Paralympic Association, the Mayor of London and the UK Government’s GREAT Britain campaign. The total budget for British House during the Olympics was £3.8m and for the Paralympics £1.2m with each partner contributing financially towards the cost of delivery. Sponsorship, gifted mainly through value-in-kind with a wide range of companies also contributed to reducing certain budget items. Project costs are currently being finalised and details of expenditure will be published on <a href=""http://www.gov.uk/"" target=""_blank"">www.gov.uk</a> in accordance with government commitments on transparency in procurement.</p><p>British House was a unique platform which showcased the best of London and the UK from its culture, sporting prowess, business expertise and investment opportunities to an international audience at the world’s biggest sporting event, building on the success of London 2012. All partners involved in British House worked together to provide a home away from home for Team GB and ParaGB athletes, their friends and families to celebrate their sporting performance. Over time, we expect British House to contribute to the GREAT Britain campaign by not only enhancing the perception of the UK but by increasing levels of trade, investment, tourism and international students to the UK.</p><p>Each partner is currently evaluating their own contribution to British House. The Department for International Trade is analysing feedback that was collected from guests when the House was open and post-event and will make available its report publicly.</p>","Burden, Richard","Labour","Birmingham, Northfield","Garnier, Mark",2016-10-26,2016-10-31,99,"british, beer, inside"
"1223",1223,"50422","To ask the Secretary of State for International Trade, what steps his Department is taking to work with manufacturing businesses in West Yorkshire to strengthen their export links.","<p>The Department for International Trade (DIT) provides a wide range of help to West Yorkshire manufacturers that are seeking to export, tailored to the needs of the business. Every month we publish hundreds of new export opportunities from around the world. We provide access to a network of international trade specialists, offer programmes for new exporters to develop export strategies and e-exporting support to help retailers and brands to sell their products online. In addition to support at home, DIT staff overseas provide advice support for businesses to find opportunities in a range of markets. DIT multiplies its impact by working closely with partners such as EEF, The Manufacturer’s Organisation, and supporting key events for the local manufacturing sector such as this year’s Manufactured Yorkshire in Leeds.</p>","Whittaker, Craig","Conservative","Calder Valley","Garnier, Mark",2016-10-26,2016-11-01,49,"links, qatar, paper"
"1224",1224,"50421","To ask the Secretary of State for International Trade, what steps his Department is taking to work with the West Yorkshire Combined Authority to strengthen the export links of businesses in West Yorkshire.","<p>The Department for International Trade (DIT) provides a wide range of help to businesses across the country. We regularly publish new export opportunities from around the world. We provide information and advice to individual businesses through a network of local international trade specialists. Our teams overseas provide support for businesses in finding opportunities in markets abroad and to help them navigate their way to new and profitable business leads. DIT works closely with local partners and has a joint export plan with Leeds City Region Local Enterprise Partnership, working with them to develop a range of additional support and services to strengthen export links for businesses. In particular providing a number of activities to help businesses meet overseas buyers, either in West Yorkshire or by going overseas, through trade mission and trade fair activity.</p>","Whittaker, Craig","Conservative","Calder Valley","Garnier, Mark",2016-10-26,2016-11-01,49,"links, qatar, paper"
"1225",1225,"50451","To ask the Secretary of State for International Trade, whether leaving the EU customs union is a prerequisite to signing trade agreements with non-EU countries.","<p>As the Prime Minister has said, the UK will strike a unique agreement that gets the best deal for people at home, and the right deal for Britain abroad. The issues relating to the customs union are complex and the Government continues to consider our approach to this issue carefully. Whilst we remain clear that it would be wrong to give a running commentary on our work, it is not correct that the UK simply faces a binary choice between our customs arrangements and future trading relationship with non-EU countries.</p><p> </p>","Jarvis, Dan","Labour","Barnsley Central","Garnier, Mark",2016-10-26,2016-10-31,61,"custom, origin, rules"
"1226",1226,"50158","To ask the Secretary of State for International Trade, what assessment he has made of the potential effect on the UK Steel industry of granting China market economy status.","<p>The Government has pressed the Commission over the last year on whether it considers China should be granted Market Economy Status and, if so, how it proposes the EU should respond. When we have the Commission’s proposals, we will consider them in detail, including whether they address the concerns of the UK steel sector.</p>","Kinnock, Stephen","Labour","Aberavon","Hands, Greg",2016-10-25,2016-11-01,14,"steel, office, industry"
"1227",1227,"50049","To ask the Secretary of State for International Trade, whether he has made an assessment of the potential effect on the UK economy in the event that the EU-Canada free trade agreement is not concluded.","<p>The Government welcomes the signature of the Comprehensive Economic and Trade Agreement (CETA) agreement on Sunday 30 October, after agreement was reached by all Member States on Friday 28 October.</p>","Stephenson, Andrew","Conservative","Pendle","Hands, Greg",2016-10-25,2016-11-02,83,"canada, without, deal"
"1228",1228,"50218","To ask the Secretary of State for International Trade, what steps the Government is taking to ensure that experts in trade from all countries of the UK are engaged in work on new trade agreements so that they reflect the interests of the country as a whole.","<p>The Department for International Trade’s (DIT) task is to promote trade across the whole United Kingdom, including Scotland, Wales and Northern Ireland. We are committed to working closely with counterparts from the Devolved Administrations. My Rt. Hon Friend the Secretary of State for International Trade met his Scottish counterpart during a visit to Edinburgh and DIT senior officials hold regular meetings with Scottish Development International and our Scottish counterparts. He has also visited Northern Ireland and is scheduled to visit Wales later this year.</p>","Evans, Nigel","Conservative","Ribble Valley","Garnier, Mark",2016-10-25,2016-10-28,57,"nigeria, engaged, emirates"
"1229",1229,"50217","To ask the Secretary of State for International Trade, what steps his Department is taking to increase demand for British services and manufactured goods in non-EU unsaturated markets abroad.","<p>Firstly, the Department for International Trade is focusing resources in those markets and sectors (not just countries) that can add the most value, based on our forecasting. We have identified a number of these markets; three quarters of which are outside of the EU. These delivery plans provide export promotion support in high priority areas, and will focus Government efforts to encourage foreign buyers to buy British. They range from pursuing rail opportunities in Southern Africa to healthcare in China; from food &amp; drink in Australia to airports in Mexico.</p><p> </p><p>Secondly, our department has inherited the GREAT Britain campaign, which showcases the best of what the UK has to offer to inspire the world and encourage people to visit, do business, invest and study in the UK. This campaign unites the efforts of the public and private sector to help generate jobs and growth for Britain. The campaign has already secured confirmed economic returns of £1.9bn for the UK. It can now be seen in 144 countries worldwide and nearly 300 cities.</p><p> </p><p> </p><p>The programme is designed to enable UK small and medium-sized enterprises (SMEs) to take advantage of the global appetite for UK products, skills and expertise in markets around the world.</p><p> </p><p>Thirdly, in order to help promote economic growth in developing countries the government has created a new cross-Whitehall Prosperity Fund worth £1.3 billion over the next 5 years. Its priorities include improving the business climate, competitiveness and operation of markets, energy and financial sector reform, and increasing the ability of governments to tackle corruption. These reforms will drive sustainable development in developing countries, and create opportunities for UK companies.</p><p> </p><p>Fourthly, UK Export Finance provides a diverse range of products to ensure that no viable UK export fails for want of finance or insurance from the private sector. They have provided a total of £15bn of support over the last 5 years. These products ensure that finance is not an obstacle to British businesses being awarded contracts in markets across the world.</p>","Evans, Nigel","Conservative","Ribble Valley","Garnier, Mark",2016-10-25,2016-10-28,100,"abroad, understanding, signed"
"1230",1230,"50225","To ask the Secretary of State for International Trade, how many civil servants working in his Department have opted out of the EU Working Time Directive.","<p>Following her appointment on 13 July 2016 the Prime Minister established the Department for International Trade (DIT). The DIT aggregates UK Trade and Investment (UKTI), UK Export and Finance (UKEF) and Trade Policy Units from the Department for Business, Energy &amp; Industrial Strategy (BEIS).</p><p>Until such time as a transfer of functions order establishes my Rt hon Friend the Secretary of State for International Trade as a corporation sole, DIT remains a unified Foreign and Commonwealth Office (FCO) and Department for Business, Energy &amp; Industrial Strategy (BEIS) department for accounting purposes. The transfer of functions order (No 2016/ 992) laid on 19 October 2016 will come into effect on 9 November 2016.</p><p>As DIT is currently being formed, details of the staff that the Department employs is being finalised, whilst employee transfers and recruitment are taking place.</p>","Cunningham, Jim","Labour","Coventry South","Garnier, Mark",2016-10-25,2016-10-28,85,"eu, replicate, leaves"
