Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Jayawardena, Ranil","To ask the Secretary of State for International Trade, what recent discussions he has had with the Government of Qatar on future trade and investment between the UK and Qatar.",901080,North East Hampshire,2017-10-09,"<p>I most recently visited Qatar on 5<sup>th</sup> October, where I met the Prime Minister and members of his cabinet to discuss Trade and Investment between the UK and Qatar. These discussions included follow-up to my meeting with the Finance Minister in June and also the Qatar-UK Business and Investment Forum in Birmingham earlier this year where Qatar pledged £5bn of investment into the UK over the next 5 years.</p>","Fox, Dr Liam",2017-10-12,Conservative
"West, Catherine","To ask the Secretary of State for International Trade, what assessment he has been made of the role of higher education exports in future free trade deals.",107164,Hornsey and Wood Green,2017-10-11,"<p>This Government recognises the valuable contribution made by Higher Education (HE) exports to the UK economy and we shall be engaging with the HE sector as we develop future trading arrangements. Ministers and officials in the Department for International Trade are working closely with counterparts across a wide range of markets in order to promote the UK as a great place to do business and with which to trade.</p><p>In 2014 (the latest figures), the total value of UK education-related exports and Transnational Education (TNE) activity was estimated to be £18.76 billion, an increase of 18 per cent over 2010 in current prices.</p><p>HE exports were estimated at £12.43 billion in 2014, an increase of around 30% over 2010 in current prices. This figure rises to an estimated £12.98 billion if HE related TNE activity, valued at around £550 million, is included.</p>","Garnier, Mark",2017-10-16,Labour
"Brake, Tom","To ask the Secretary of State for International Trade, how much of his Department's financial assistance to Ethiopia is dedicated to be passed on to Ethiopian (a) police or security forces and (b) organisations that have oversight over that country's police or security forces.",107175,Carshalton and Wallington,2017-10-11,<p>The Department for International Trade has not provided any financial assistance to Ethiopia that is dedicated to be passed on to Ethiopian (a) police or security forces and (b) organisations that have oversight over that country's police or security forces.</p>,"Garnier, Mark",2017-10-20,Liberal Democrat
"Umunna, Chuka","To ask the Secretary of State for International Trade, how the Government plans to negotiate and sign new trade deals while still operating within an interim customs arrangement with the EU and while the UK's future trading relationship with the EU remains undecided.",107186,Streatham,2017-10-11,"<p>As part of seeking a time-limited interim period with the EU, the UK would intend to pursue new trade negotiations with other countries during this period. It would not bring into effect any new arrangements with third countries which were not consistent with the terms of the interim agreement.</p>","Hands, Greg",2017-10-20,Labour
"MacNeil, Angus Brendan","To ask the Secretary of State for International Trade, when he plans to publish the findings of his Department's review of the UK National Contact Point for the OECD Guidelines for Multinational Enterprises.",107128,Na h-Eileanan an Iar,2017-10-11,"<p>The National Contact Point (NCP) is currently considering the findings of the review. In line with the terms of reference, the key findings will be published on the NCP website later this year following consultation with the NCP Steering Board.</p>","Hands, Greg",2017-10-18,Scottish National Party
"Selous, Andrew","To ask the Secretary of State for International Trade, for what reasons UK Export Finance can only lend for periods up to 10 years; by what legal authority the OECD imposes that lending restriction; what assessment he has made of the UK's trade position compared with that of international competitors as a result of that restriction; and if he will make a statement.",107304,South West Bedfordshire,2017-10-11,"<p>The UK government supports a rules-based approach to international trade. The OECD Arrangement on Officially Supported Export Credits (the Arrangement) is an important agreement to ensure that exporters compete on price and quality and not the terms of government supported finance. It is binding on the UK as it is incorporated into UK law.</p><p>UK Export Finance can support lending of up to 18 years for certain projects, in line with the terms of the Arrangement, including its sector understandings. This is consistent with OECD competitors including France, Germany and the USA.</p><p> </p>","Hands, Greg",2017-10-18,Conservative
"Kinnock, Stephen","To ask the Secretary of State for International Trade, what plans he has to replicate EU Anti-dumping legislation when the UK leaves the EU.",107292,Aberavon,2017-10-11,"<p>Once the UK has exited the EU, we will be able to operate our own independent trade policy. As part of this, the Government is committed to establishing an effective trade remedies system to provide a safety net for domestic producers if dumping, subsidisation or unexpected surges of imports cause injury.</p><p>Our ambition is to not just replace the current EU system, but to put in place a framework that will work for the UK.</p>","Hands, Greg",2017-10-20,Labour
"Gwynne, Andrew","To ask the Secretary of State for International Trade, pursuant to the Answer of 11 October 2017 to Question 106245, if he will place in the Library the minutes of meetings he or his Department's officials attended in July 2017 with counterparts in the US Administration and the Canadian Government on the Bombardier-Boeing dispute.",107258,Denton and Reddish,2017-10-11,<p>My Rt Hon Friend the Secretary of State for International Trade and UK Government officials were in close and frequent contact with their American and Canadian counterparts during July 2017. The commercially sensitive nature of these discussions means that we are unable to release the minutes requested.</p>,"Hands, Greg",2017-10-23,Labour
"Gwynne, Andrew","To ask the Secretary of State for International Trade, pursuant to the Answer of 15 September 2017 to Question 9154, if he will publish details of (a) US Administration staff, (b) business representatives and (c) others with whom (i) he and (ii) his Departmental staff had meetings to discuss the Bombardier-Boeing dispute during his visit to the US in July 2017.",107254,Denton and Reddish,2017-10-11,"<p>During my Rt Hon Friend the Secretary of State for International Trade’s visit to the US in July 2017 numerous discussions were held with the Canadian and the US Administration and with business representatives in regards to the Bombardier-Boeing dispute. We are extremely disappointed at the preliminary ruling but we are working closely with the Canadian government to bring Boeing into constructive discussions. Due to the confidential nature of these meetings and commercial sensitivity, we are unable to provide further details.</p>","Hands, Greg",2017-10-23,Labour
"Gwynne, Andrew","To ask the Secretary of State for International Trade, pursuant to the Answer of 15 September 2017 to Question 9154, if he will publish the agenda of the plenary session of the first meeting of UK-US Trade and Investment Working Group that he chaired in July 2017.",107255,Denton and Reddish,2017-10-11,"<p>The initial meeting of the UK-US Trade and Investment Working Group, including the plenary session chaired by my Rt. Hon Friend the Secretary of State for International Trade and the US Trade Representative, Ambassador Robert Lighthizer, discussed a range of trade issues This included ensuring commercial continuity for business as the UK leaves the EU, exploring possible ways to strengthen trade and commercial ties consistent with the EU's common commercial policy, and preparing the ground for a potential future trade agreement once the UK leaves the EU.</p>","Hands, Greg",2017-10-20,Labour
"Warman, Matt","To ask the Secretary of State for International Trade, what recent assessment he has made of trends in demand for UK exports.",901084,Boston and Skegness,2017-10-09,"<p>All ministers have observed a strong interest in British goods and services overseas. This is supported by the EEF, who said:</p><p>“Britain’s manufacturers are enjoying buoyant conditions on the back of export markets going from strength to strength.”</p><p>Latest trade figures also show that in the year to August 2017, UK exports have increased 13.1% on the previous 12 months.</p><p> </p>","Fox, Dr Liam",2017-10-12,Conservative
"Huddleston, Nigel","To ask the Secretary of State for International Trade, what steps he is taking to identify potential barriers to trade and investment after the UK leaves the EU.",901077,Mid Worcestershire,2017-10-09,"<p>The Government is developing a range of options for identifying and tackling non-tariff market access barriers once we leave the EU. The Secretary of State and I host regular Ministerial Trade Dialogues with overseas markets, which provide an excellent forum for addressing non-tariff barriers to trade. The Government will continue to deploy its international network, and is also able to conduct trade reviews to identify and address trade and investment barriers.</p>","Hands, Greg",2017-10-12,Conservative
"Hobhouse, Wera","To ask the Secretary of State for International Trade, what assessment his Department has made of how World Trade Organisation rules would affect UK trade in the event that the UK leaves the EU without a trade deal.",901078,Bath,2017-10-09,<p>Currently all UK trade with members of the WTO is subject to WTO rules. This will not change when the UK leaves the EU.</p><p>DIT will continue to contribute trade policy expertise to input into DExEU’s preparations and negotiations with the EU.</p><p>We want the UK to have the greatest possible tariff and barrier-free trade with our European neighbours and also to be able to negotiate our own trade agreements around the world.</p>,"Hands, Greg",2017-10-12,Liberal Democrat
"Kerr, Stephen","To ask the Secretary of State for International Trade, what representations he has made to his US counterpart on lifting the US ban on haggis imports.",901083,Stirling,2017-10-09,"<p>We are working with the US authorities to ensure the restrictions on British lamb are lifted as soon as possible. The US has a longstanding ban on the use of animal lungs as food, but the Scottish haggis industry is working on a US-specific recipe to allow the industry access to the US market at the earliest opportunity.</p>","Garnier, Mark",2017-10-12,Conservative
"Whitfield, Martin","To ask the Secretary of State for International Trade, what discussions he has had with the EU Trade Commissioner on the Bombardier trade dispute.",901079,East Lothian,2017-10-09,"<p>I have raised the US anti-dumping and subsidies investigation into Bombardier personally with Trade Commissioner Malmström, just prior to the Department of Commerce’s preliminary determination of 26 September.</p>","Fox, Dr Liam",2017-10-12,Labour
Lord Truscott,To ask Her Majesty's Government what was the value of direct investment from China in the UK telecommunications sector in each of the last five years.,HL1983,"NA",2017-10-12,"<p>The figures below, from the Office of National Statistics (ONS) (published in December 2016), show the value of direct investment from China into the UK in the Information and Communications sector in each of the last five years that figures are available.</p><p> </p><table><tbody><tr><td><p>Year</p></td><td><p>Value of investment (£m)</p></td></tr><tr><td><p>2011</p></td><td><p>11</p></td></tr><tr><td><p>2012</p></td><td><p>-</p></td></tr><tr><td><p>2013</p></td><td><p>4</p></td></tr><tr><td><p>2014</p></td><td><p>3</p></td></tr><tr><td><p>2015</p></td><td><p>3</p></td></tr></tbody></table><p><em>Source: Office for National Statistics</em></p><p><em>- Indicates nil data </em></p><p> </p><p> </p>",Baroness Fairhead,2017-10-26,Not found
Lord Truscott,To ask Her Majesty's Government what was the value of direct investment from China in the UK energy sector in each of the last five years.,HL1984,"NA",2017-10-12,<p>According to the latest Office for National Statistics (ONS) figures (published in December 2016) there is no recorded value of foreign direct investment from China in the UK energy sector.</p><p> </p>,Baroness Fairhead,2017-10-26,Not found
Lord Truscott,To ask Her Majesty's Government how many foreign direct investment projects there have been in the UK over the last five years.,HL1986,"NA",2017-10-12,"Over the last five years the Department for International Trade (DIT) and its predecessor UK Trade and Investment, has recorded 9,798 foreign direct investment projects in the UK.<p> </p><p>In 2016/17 DIT registered the highest number of FDI projects coming into the UK it has ever recorded – 2,265 (up 2% on 2015/16).</p>",Baroness Fairhead,2017-10-26,Not found
"Moore, Damien","To ask the Secretary of State for International Trade, what discussions he has had with Cabinet colleagues on lowering the UK's visa restrictions in the context of negotiating future trade deals with other countries.",107384,Southport,2017-10-12,"<p>My Rt Hon Friend the Secretary of State for International Trade, regularly discusses trade policy issues with Cabinet colleagues, including my Rt Hon Friend the Home Secretary. This includes looking at how UK domestic policies can support the UK’s trade agenda.</p><p> </p>","Hands, Greg",2017-10-20,Conservative
"Blackman, Kirsty","To ask the Secretary of State for International Trade, how many officials employed in his Department as of 12 October 2017 have substantial experience of international trade negotiations.",107364,Aberdeen North,2017-10-12,"<p>The Department for International Trade has a strong and capable trade policy team which has grown significantly since its establishment in July 2016 and is continuing to grow.</p><p>We continue to hire the brightest and best talent from within the UK civil service and externally, in order to build a world class trade policy team that can deliver the best outcomes for the UK.</p><p>Internationally recognised expert Crawford Falconer is now in post as DIT’s Chief Trade Negotiation Adviser and Second Permanent Secretary.</p><p>Mr Falconer will support the establishment of a world-class trade negotiation function and lead the development of the International Trade profession for trade negotiators. He has <br>more than 25 years of public service experience in trade and foreign affairs.</p><p /><p />","Hands, Greg",2017-10-18,Scottish National Party
"Blackman, Kirsty","To ask the Secretary of State for International Trade, how many officials employed in his Department in June 2016 had substantial experience of international trade negotiation.",107344,Aberdeen North,2017-10-12,"<p>I refer the hon Member to the answer I gave her today, UIN: 107364.</p>","Hands, Greg",2017-10-18,Scottish National Party
"Bone, Peter","To ask the Secretary of State for International Trade, what assessment he has made of export opportunities for the UK in non-EU countries.",107310,Wellingborough,2017-10-12,"<p>The Department for International Trade (DIT) runs nearly 200 export High Value Campaigns, across a range of countries, the majority being non-EU, focusing government resources where they add the most value for the benefit of the whole of the UK. Since the election in June, DIT has been reviewing its exports strategy which partners across the world working closely with the FCO and DfID to look beyond traditional markets to support wider government objectives.</p>","Garnier, Mark",2017-10-20,Conservative
"Shannon, Jim","To ask the Secretary of State for International Trade, which key targets for UK exports he has identified as a priority for future trade negotiations; and if he will make a statement.",107571,Strangford,2017-10-12,"<p>We are considering in depth our future trading relationships with a broad range of partners as we prepare to leave the EU. As set out in the Government’s Trade White Paper ’Preparing for our future UK trade policy’ the UK will look to secure greater access to overseas markets for UK goods exports as well as push for greater liberalisation of global services, investment and procurement markets.</p><p> </p>","Hands, Greg",2017-10-23,Democratic Unionist Party
"Esterson, Bill","To ask the Secretary of State for International Trade, what assessment he has made of what constitutes good practice in attracting foreign direct investment to the UK; and if he will make a statement.",107620,Sefton Central,2017-10-12,"<p>The Department is committed to building a global Britain which champions free trade, where the government plays an important role in supporting trade and investment.</p><p> </p><p>Our objective is to focus HMG support to those foreign direct investment projects which will maximise wealth creation across the country.</p><p> </p><p>Alongside other government departments we are developing proposals in the HMG Industrial Strategy White paper that will improve the business environment for investment and align support to investments likely to have the greatest impact to the UK economy.</p>","Garnier, Mark",2017-10-20,Labour
"Kyle, Peter","To ask the Secretary of State for International Trade, whether the UK is on course to meet the target to export £1 billion of goods and services by 2020; and if he will make a statement.",107560,Hove,2017-10-12,"<p>We remain committed to increasing UK exports around the world. Following the creation of the Department for International Trade (DIT), and the establishment of a network of 9 overseas Trade Commissioners, we are reviewing our performance metrics to ensure they remain fit for purpose in an evolving landscape.</p><p>We will use our world leading digital offer to equip exporters with the tools they need to take advantage of a world of opportunity, and use DIT’s presence in 108<br>countries to promote British products and services, whilst removing trade barriers and increasing market access.</p><p /><p />","Garnier, Mark",2017-10-18,Labour
"Elphicke, Charlie","To ask the Secretary of State for International Trade, how many meetings Ministers and officials of his Department had with small specialist businesses who import Chinese steel prior to EU Regulation 2017/1480 coming into force on anti-dumping duty on imports of certain cast iron articles.",107547,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"Elphicke, Charlie","To ask the Secretary of State for International Trade, how many meetings Ministers and officials of his Department have had with British producers on EU Regulation 2017/1480 on anti-dumping duty on imports of certain cast iron articles.",107545,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"Elphicke, Charlie","To ask the Secretary of State for International Trade, how many organisations his Department (a) received representations from and (b) met with on EU Regulation 2017/1480.",107546,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"Elphicke, Charlie","To ask the Secretary of State for International Trade, what estimate he has made of the number of businesses which will be affected by an increase in the cast iron articles tariff as a result of EU regulations on anti-dumping duty on imports of certain cast iron articles.",107543,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"Elphicke, Charlie","To ask the Secretary of State for International Trade, whether his Department has received representations from companies which may be adversely affected by EU Regulation 2017/1480 on anti-dumping duty on imports of carbon cast iron articles.",107544,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"McFadden, Pat","To ask the Secretary of State for International Trade, how many civil servants in his Department speak fluent (a) Mandarin, (b) Arabic, (c) Japanese and (d) Spanish.",107628,Wolverhampton South East,2017-10-12,"<p>The Department for International Trade does not currently hold central data on the language skills of its workforce. Nevertheless, its workforce of over 3400 people operates successfully in over 108 markets. This requires a range of linguistic skills and abilities, especially in our overseas posts, which form part of the UK mission to that country.</p>","Hands, Greg",2017-10-20,Labour
"McFadden, Pat","To ask the Secretary of State for International Trade, how many civil servants in his Department previously worked for the European Commission on trade negotiations.",107629,Wolverhampton South East,2017-10-12,<p>The information requested is not held centrally.</p><p> </p>,"Hands, Greg",2017-10-20,Labour
"Elphicke, Charlie","To ask the Secretary of State for International Trade, what assessment he has made of the effect of EU Regulation 2017/1480 on imports of cast iron articles on companies which use cast iron.",107542,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"McFadden, Pat","To ask the Secretary of State for International Trade, whether his Department has carried out any contingency planning for what happens if the UK leaves the EU without having reached an agreement at the WTO over the UK’s quota schedules.",107627,Wolverhampton South East,2017-10-12,"<p>The UK, as a full and founding World Trade Organization (WTO) member, already has agreed schedules of commitments for goods and services, by virtue of our membership of the European Union. We are not seeking to change the substance of those commitments although they will need updating for our independent membership, including Tariff Rate Quotas. We aim to have certified UK-only goods and services schedules of commitments by the point of EU exit. However, were it to take some time for these schedules to be certified, having uncertified schedules for a period would not hinder our ability to trade under them.</p>","Hands, Greg",2017-10-20,Labour
"McFadden, Pat","To ask the Secretary of State for International Trade, how many civil servants in his Department have direct previous experience of negotiating a free trade agreement.",107630,Wolverhampton South East,2017-10-12,<p>The information requested is not held centrally.</p>,"Hands, Greg",2017-10-20,Labour
"Esterson, Bill","To ask the Secretary of State for International Trade, pursuant to the Oral contribution of the hon. Member for Sefton Central of 12 October 2017, Official Report, column 428, what plans he has to (a) increase the number of jobs created as a result of foreign direct investment and (b) reduce the deficit in the trade of goods; and if he will make a statement.",107642,Sefton Central,2017-10-12,"<p>The Department is focused on supporting projects that maximise wealth creation across the UK. This wealth creation includes jobs, innovation and productivity.</p><p> </p><p>The balance of trade in goods is only one element contributing to the UK’s current account balance. As the world economy recovers the current account deficit should narrow, in line with the Office for Budget Responsibility’s forecast of -2.0% of GDP in 2021<strong>. </strong></p><p><strong> </strong></p><p>The Government is supporting exports through UK Export Finance which has provided £14bn in support for UK exporters in the last five years and <strong>t</strong>he Department for International Trade helping over 2,800 businesses new to exporting.</p><p> </p>","Garnier, Mark",2017-10-17,Labour
"Esterson, Bill","To ask the Secretary of State for International Trade, pursuant to the Oral contribution of the hon. Member for Sefton Central of 12 October 2017, Official Report, column 428, what the average value was of each foreign direct investment project referred to in his Department's annual report and accounts in each of the last seven years.",107643,Sefton Central,2017-10-12,<p>This information is provided in confidence by inward investors and is therefore not published and non-disclosable.</p>,"Garnier, Mark",2017-10-17,Labour
"Elphicke, Charlie","To ask the Secretary of State for International Trade, what assessment his Department has made of the effect of EU Regulation 2017/1480 on UK employment levels and job security.",107501,Dover,2017-10-12,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
"Esterson, Bill","To ask the Secretary of State for International Trade, pursuant to the oral contribution of the hon. Member for Sefton Central of 12 October 2017, Official Report, column 428, what the value of investments which (a) his Department's venture capital team and (b) the Invest in Great Britain and Northern Ireland digital investment service have secured for UK businesses have been in the last year for which data is available.",107640,Sefton Central,2017-10-12,"<p>Between 1st April 2016 and 31<sup>st</sup> March 2017, the Venture Capital Unit within the Department of International Trade secured £144.3m of direct equity investment into UK businesses.</p><p>The Invest in Great Britain and Northern Ireland global marketing campaign launched at the end of January 2017 is generating new leads to our inward investment project pipeline. It is therefore too early to provide data on the value of investments.</p><p /><p />","Garnier, Mark",2017-10-18,Labour
"Esterson, Bill","To ask the Secretary of State for International Trade, pursuant to the oral contribution of the hon. Member for Sefton Central of 12 October 2017, Official Report, column 428, what the cost was to his Department was of bringing international delegates to Innovate 2016 in Manchester.",107641,Sefton Central,2017-10-12,"<p>The Department’s Northern Powerhouse team brought a total of 63 delegates from 22 countries to Innovate 2016, held in Manchester, at a cost of £73,363.87. This cost included flights, hotels and a bespoke programme of activity across the North to showcase key capabilities and opportunities to investors.</p>","Garnier, Mark",2017-10-18,Labour
"Elphicke, Charlie","To ask the Secretary of State for International Trade, what representations officials of his Department have made to the European Commission on tariffs on cast iron articles as set out in per EU Regulation 2017/1480.",107731,Dover,2017-10-13,"<p>In relation to EU Regulation 2017/1480 imposing anti-dumping duties on certain types of cast iron products, officials have received representations from three importers, of which they have met two, as well as representations from one group of European producers, which includes one UK producer.</p><p>In terms of analysing the effect of these regulations, the UK government examines all trade defence cases carefully and judges each on its own merits. This is based on an economic evaluation of the evidence presented in the European Commission’s draft regulation sent to Member States with any proposal for measures, together with information received from interested parties, including producers, importers and users of the product.</p><p>The Commission’s anti-dumping investigation concerning imports of cast iron articles from China and India is ongoing, and yet to make its final proposals. Officials have not made representations to the Commission at this stage in the investigation.</p><p>This is one of several trade defence measures which are being applied by the EU which affect UK industry. The Government is looking into the detail of UK trade remedies policy as a whole as we leave the EU. The Government is seeking to maintain continuity for businesses as we exit from the EU. We invite responses to the consultations launched as part of the Department’s recently published White Paper: ‘Preparing for our future UK trade policy’.</p>","Hands, Greg",2017-10-23,Independent
Lord Alton of Liverpool,"To ask Her Majesty's Government what is their estimate of levels of trade in oil and coal between North Korea and other countries, in particular (1) China, and (2) Russia.",HL2006,"NA",2017-10-16,"<p>North Korea does not report trade statistics to international organisations, such as United Nations (UN) Comtrade. In addition, data reported by its trading partners are limited.</p><p>The latest estimates of levels of trade in oil and coal, between North Korea and other countries, including China and Russia, are given in the attached spreadsheet.</p><p>These are estimates reported by North Korea’s partner countries, sourced from UN Comtrade’s database: <a href=""https://comtrade.un.org/data/"" target=""_blank"">https://comtrade.un.org/data/</a>.</p><p>‘Coal’ is defined as Harmonised System (HS) code 2701: Coal; briquettes, ovoids and similar solid fuels manufactured from coal.</p><p>‘Oil’ is defined as HS codes 2709 (Petroleum oils, crude) and HS 2710 (Petroleum oils, other than crude.)</p>",Baroness Fairhead,2017-11-01,Not found
Lord Mendelsohn,To ask Her Majesty's Government what discussions the Prime Minister has had with the President of the United States regarding the agreement between the EU and the UK about how to split the EU's existing tariff rate quotas under the shared schedule at the World Trade Organisation.,HL2070,"NA",2017-10-16,"<p>The Government discusses trade issues with the US on a regular basis, including through the UK-US Trade and Investment Working Group. UK and EU officials have also discussed tariff rate quotas (TRQs) with the US and other counterparts in Geneva. These discussions cover, among other things, data and methodologies, for apportioning tariff-rate quotas. The Government’s dialogue with the World Trade Organization (WTO) Membership is ongoing. We will work closely with the EU and other WTO members, to ensure a simple, fair, and transparent transition for all parties that minimises disruption to our trading relationships. It is the Government's intention to respect and preserve existing rights and commitments in the WTO.</p><p>It should also be noted that the UK is a full and founding member of the WTO and already has schedules which it shares at present with the EU Member States.</p>",Baroness Fairhead,2017-10-31,Not found
"Trickett, Jon","To ask the Secretary of State for International Trade, with reference to DIT Ministerial Quarterly Transparency Returns, published on 13 October 2017, on which international journeys undertaken by (a) him, (b) the Parliamentary Under-Secretary of State for Investment, (c) the Minister of State for Trade and Export Promotion and (d) the Minister of State for Trade Policy were (i) economy, (ii) business, (iii) first and (iv) any other class were used.",107745,Hemsworth,2017-10-16,"<p>Ministers in the Department for International Trade abide by Cabinet Office rules on international travel. These state that any journey over 5 hours in duration can be made in Business Class, while others should be made in Economy Class.</p>","Hands, Greg",2017-10-20,Labour
"Esterson, Bill","To ask the Secretary of State for International Trade, which members of the US Senate he has met to discuss the trade dispute between Boeing and Bombardier.",107749,Sefton Central,2017-10-16,"<p>Since April 2017, Ministers across government together with officials have engaged with senior officials in the US administration and lawmakers, alongside engagement with the Canadian administration, and at Bombardier in Canada and Belfast.</p>","Hands, Greg",2017-10-20,Labour
